t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,1,50,128,25,1.0,14.462984139385393,1087.4368374538071
2,sw_ucb,1,50,128,25,1.0,16.279965947285802,1129.3412899249217
3,sw_ucb,1,50,128,25,1.0,20.737035612900023,737.5411100836714
4,sw_ucb,1,50,128,25,1.0,6.112021752981265,744.5103671888882
5,sw_ucb,1,50,128,25,1.0,15.324406592965417,1183.3955647817977
6,sw_ucb,1,50,128,25,1.0,14.17164009842541,1043.9606719846408
7,sw_ucb,1,50,128,25,1.0,18.553814323902543,727.5558215245309
8,sw_ucb,1,50,128,25,1.0,8.026753297141376,925.5039038757726
9,sw_ucb,1,50,128,25,1.0,12.796750259270622,1240.6092653140172
10,sw_ucb,1,50,128,25,1.0,1.2989231114567517,917.5291647099922
11,sw_ucb,1,50,128,25,1.0,11.426795467647253,1195.36412142066
12,sw_ucb,1,50,128,25,1.0,10.892778901364874,987.2712161479009
13,sw_ucb,1,50,128,25,1.0,14.299698537254969,728.2006042795231
14,sw_ucb,1,50,128,25,1.0,7.213408542607379,1123.1013560687154
15,sw_ucb,1,50,128,25,1.0,7.524502755547575,819.3147352079322
16,sw_ucb,1,50,128,25,1.0,10.360485861787774,1110.65812726301
17,sw_ucb,1,50,128,25,1.0,7.303744879836257,1219.8633695299848
18,sw_ucb,1,50,128,25,1.0,0.759469338370252,1211.1169112988875
19,sw_ucb,1,50,128,25,1.0,15.966862883713077,845.6801113634392
20,sw_ucb,1,50,128,25,1.0,10.726086957164272,1114.3748218334445
21,sw_ucb,1,50,128,25,1.0,1.5371232039456668,1283.5260459474423
22,sw_ucb,1,50,128,25,1.0,8.30570846850628,883.5473234655017
23,sw_ucb,1,50,128,25,1.0,18.61113094203897,741.3522949272397
24,sw_ucb,1,50,128,25,1.0,17.13762122995147,763.1136007922673
25,sw_ucb,1,50,128,25,1.0,7.705380729974015,1079.7411412411986
26,sw_ucb,1,50,128,25,1.0,13.189921187399236,650.5055181099585
27,sw_ucb,1,50,128,25,1.0,15.408295755744147,885.8172221583319
28,sw_ucb,1,50,128,25,1.0,11.685282347624605,837.2487974958929
29,sw_ucb,1,50,128,25,1.0,12.533467867618137,1356.5800910107496
30,sw_ucb,1,50,128,25,1.0,7.0684501925865995,1047.5683418510662
31,sw_ucb,1,50,128,25,1.0,11.373039948868753,800.0274141986821
32,sw_ucb,1,50,128,25,1.0,18.026608454814003,1160.2491111858387
33,sw_ucb,1,50,128,25,1.0,17.893261727019677,1187.5889821337225
34,sw_ucb,1,50,128,25,1.0,21.256554934047216,1397.764550598847
35,sw_ucb,1,50,128,25,1.0,16.97363866999133,1022.0438256813289
36,sw_ucb,1,50,128,25,1.0,11.560862683256646,868.2652877616378
