t,E_slot_J,energy_budget_per_slot_j,S_eff_bps,arrivals_bps,delta_queue_used,Q_t_used,sWER_clip,semantic_budget,B_eff_Hz,B_min_kHz,latency_budget_q_bps,feasible_energy_guard,feasible_queue_guard,feasible_sem_guard,P_max_energy,P_min_sem,P_min_queue,action_in_guard_set,fallback_used,bad_energy,bad_queue,bad_sem,q_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER,P_tx_W,violate_lat,violate_eng,violate_sem,S_bits,sinr_req_lin,feasible_set_nonempty,slot_sec,A_bits,epsilon_energy,Q_bits,Q_next_bits,queue_violation,pd_active,guard_sem_active,guard_queue_active,guard_energy_active,guard_active,decision_latency_ms
1,0.014506823232876186,0.08,1988.1195096929544,1200.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.14586929871288834,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,0.0,0.7253411616438092,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.1521593311199547,0.25,0.25,0.7253411616438092,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.507800004328601
2,0.01632520517220387,0.08,3976.2390193859087,1200.0,0.08,0.0,0.25,0.25,10000.0,5.0,1200.0,1,1,1,4.0,0.1641535291073689,0.2,1,0,0,0,0,3976.2390193859087,0.0,0.0,0.0,0.8162602586101936,2.0,3976.2390193859087,4.96776408218645,0.008481780773098673,3.8557100802966398,0.25,0.25,0.8162602586101936,1,0,0,78.85026863444072,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,4.1806999943219125
3,0.017849946608993656,0.08,3976.2390193859087,1200.0,0.08,0.0,0.25,0.25,10000.0,5.0,1200.0,1,1,1,4.0,0.1794851396559115,0.2,1,0,0,0,0,3976.2390193859087,0.0,0.0,0.0,0.8924973304496827,2.0,3976.2390193859087,4.96776408218645,0.008481780773098673,3.8559087302019397,0.25,0.25,0.8924973304496827,1,0,0,78.85026863444072,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,4.282999987481162
4,0.015673412514421996,0.08,1988.1195096929541,1200.0,0.08,0.0,0.25000000000000006,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.1575996105567255,0.2,1,0,0,0,0,1988.1195096929541,0.0,0.0,5.551115123125783e-17,0.7836706257210997,1.0,1988.1195096929541,4.967764082186449,0.008481780773098696,3.1524985676881503,0.25000000000000006,0.25000000000000006,0.7836706257210997,1,0,1,39.42513431722036,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.095400007325225
5,0.02386237332278909,0.08,1988.1195096929544,1200.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.23994141283337772,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,1.1931186661394544,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.15253248099556,0.25,0.25,1.1931186661394544,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.035699989297427
6,0.01463961115722165,0.08,1988.1195096929553,1200.0,0.08,0.0,0.2499999999999999,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.14720451050191158,0.2,1,0,0,0,0,1988.1195096929553,0.0,0.0,5.551115123125783e-17,0.7319805578610824,1.0,1988.1195096929553,4.967764082186452,0.00848178077309866,3.15250318632178,0.2499999999999999,0.2499999999999999,0.7319805578610824,1,0,0,39.42513431722038,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.1658999911742285
7,0.011647357578798475,0.08,1988.1195096929544,1200.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.11711674255651142,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,0.5823678789399237,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.1524655559651116,0.25,0.25,0.5823678789399237,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.031400000210851
8,0.017473867332581675,0.08,3976.2390193859087,1200.0,0.08,0.0,0.25,0.25,10000.0,5.0,1200.0,1,1,1,4.0,0.17570357980438298,0.2,1,0,0,0,0,3976.2390193859087,0.0,0.0,5.551115123125783e-17,0.8736933666290837,2.0,3976.2390193859087,4.96776408218645,0.008481780773098673,3.856026913551445,0.25,0.25,0.8736933666290837,1,0,0,78.85026863444072,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,4.083500010892749
9,0.02264767478448444,0.08,1988.1195096929553,1200.0,0.08,0.0,0.2499999999999999,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.22772735183010315,0.2,1,0,0,0,0,1988.1195096929553,0.0,0.0,5.551115123125783e-17,1.132383739224222,1.0,1988.1195096929553,4.967764082186452,0.00848178077309866,3.1526525645557166,0.2499999999999999,0.2499999999999999,1.132383739224222,1,0,0,39.42513431722038,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.331299999146722
10,0.009908586994509706,0.08,1988.1195096929541,1200.0,0.08,0.0,0.25000000000000006,0.25,5000.0,5.0,1200.0,1,1,1,4.0,0.0996330218492787,0.2,1,0,0,0,0,1988.1195096929541,0.0,0.0,1.1102230246251565e-16,0.4954293497254853,1.0,1988.1195096929541,4.967764082186449,0.008481780773098696,3.1525984653068524,0.25000000000000006,0.25000000000000006,0.4954293497254853,1,0,1,39.42513431722036,3.1388922533374566,1,0.02,24.0,0.0,0.0,0.0,1,0,1,1,1,1,6.306000010226853
