algorithm,seed,V,mos_mean,qoe_mean,energy_mean,queue_mean,swer_mean,viol_lat_rate,viol_eng_rate,viol_sem_rate,regret,runtime_seconds
lagrangian_ppo,2025,800.0,4.338945218438221,4.338945218438221,0.02296676923076923,4444744807.66285,0.16526369539044486,0.0,0.0,0.1555,0.6610547815615737,1.7555651664733887
lagrangian_ppo,2026,800.0,4.339453993514532,4.339453993514532,0.022708307692307698,4338468035.388948,0.165136501621367,0.0,0.0,0.1555,0.6605460064724493,1.7555651664733887
lagrangian_ppo,2027,800.0,4.333656634054178,4.333656634054178,0.022574769230769235,4277272496.2027216,0.16658584148645564,0.0,0.0,0.1555,0.6663433659458038,1.7555651664733887
lagrangian_ppo,2028,800.0,4.337843508403283,4.337843508403283,0.02290861538461539,4429240974.793943,0.1655391228991792,0.0,0.0,0.1555,0.662156491596698,1.7565710544586182
lagrangian_ppo,2029,800.0,4.3418819627261405,4.3418819627261405,0.022783692307692314,4301674607.155554,0.16452950931846494,0.0,0.0,0.1555,0.6581180372737601,1.7565710544586182
