t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,raucb_plus,2,100,256,25,1.0,10.520330558985746,1208.6200762626024
2,raucb_plus,2,100,256,25,1.0,9.871594149219733,991.2095147875103
3,raucb_plus,2,100,256,25,1.0,9.84932217030679,1100.7911980298613
4,raucb_plus,2,100,256,25,1.0,13.437792212727832,1089.0300911289366
5,raucb_plus,2,100,256,25,1.0,5.55353486980556,925.1033081918554
6,raucb_plus,2,100,256,25,1.0,7.097057119077729,1207.356894163918
7,raucb_plus,2,100,256,25,1.0,3.234786289830966,1340.6238217038276
8,raucb_plus,2,100,256,25,1.0,2.3841649627030908,1183.1440666365115
9,raucb_plus,2,100,256,25,1.0,14.939885332464637,1020.8836315562618
10,raucb_plus,2,100,256,25,1.0,6.298367102287828,1110.221854540648
11,raucb_plus,2,100,256,25,1.0,0.8874911131078989,1138.7691906053537
12,raucb_plus,2,100,256,25,1.0,5.85133446376566,639.0252983481698
13,raucb_plus,2,100,256,25,1.0,15.726684019758919,975.8519839137259
14,raucb_plus,2,100,256,25,1.0,5.557783201538769,1328.549286737288
15,raucb_plus,2,100,256,25,1.0,7.891409444516714,676.4573008828706
16,raucb_plus,2,100,256,25,1.0,7.591236074547409,541.1133049737509
17,raucb_plus,2,100,256,25,1.0,5.6686654054573635,1101.9273530106216
18,raucb_plus,2,100,256,25,1.0,7.259610201346775,1249.427429001691
19,raucb_plus,2,100,256,25,1.0,9.988088707775033,931.9910484695746
20,raucb_plus,2,100,256,25,1.0,6.655047365475513,1185.083761055527
21,raucb_plus,2,100,256,25,1.0,5.702341695158203,880.0414513824153
22,raucb_plus,2,100,256,25,1.0,10.747059216359018,829.6262515426714
23,raucb_plus,2,100,256,25,1.0,10.292568100379182,1053.9469199994844
24,raucb_plus,2,100,256,25,1.0,4.354871908972397,1191.3255231903804
25,raucb_plus,2,100,256,25,1.0,11.088603687423786,1130.4276727582183
26,raucb_plus,2,100,256,25,1.0,8.299316691849935,1036.2551225602674
27,raucb_plus,2,100,256,25,1.0,13.024216808060594,1192.3197095560845
28,raucb_plus,2,100,256,25,1.0,8.569959324387021,1270.4614618090907
29,raucb_plus,2,100,256,25,1.0,1.8511873841574698,1208.662193522099
30,raucb_plus,2,100,256,25,1.0,11.058691130776962,652.1236511071066
31,raucb_plus,2,100,256,25,1.0,23.853687139531676,1069.3088098446663
32,raucb_plus,2,100,256,25,1.0,4.545189383202365,1229.008171497349
33,raucb_plus,2,100,256,25,1.0,16.561586482976992,1211.9697810965106
34,raucb_plus,2,100,256,25,1.0,16.166839385117836,751.1645550925765
35,raucb_plus,2,100,256,25,1.0,7.819960746806702,1019.70682486849
36,raucb_plus,2,100,256,25,1.0,6.879747702122786,1015.928669114038
37,raucb_plus,2,100,256,25,1.0,7.766053140899509,889.3865020221746
38,raucb_plus,2,100,256,25,1.0,9.4563337666291,1419.784176749342
39,raucb_plus,2,100,256,25,1.0,24.35590436664341,597.5700093964545
40,raucb_plus,2,100,256,25,1.0,2.5074957776006768,1263.6488613429804
41,raucb_plus,2,100,256,25,1.0,8.743901692530638,704.2566896794656
42,raucb_plus,2,100,256,25,1.0,17.936903500851223,1072.944926830461
43,raucb_plus,2,100,256,25,1.0,14.159363077514659,773.1015654783117
44,raucb_plus,2,100,256,25,1.0,5.63949114674278,1164.8381238123623
45,raucb_plus,2,100,256,25,1.0,3.926560085722567,912.9615250124244
46,raucb_plus,2,100,256,25,1.0,9.441608329702422,1272.7061789265401
47,raucb_plus,2,100,256,25,1.0,3.586116488402425,955.8601547530789
48,raucb_plus,2,100,256,25,1.0,7.4918574304554895,977.5176380158218
49,raucb_plus,2,100,256,25,1.0,10.211465882404493,1322.0217991407105
50,raucb_plus,2,100,256,25,1.0,16.936358115676704,1471.657706811785
51,raucb_plus,2,100,256,25,1.0,13.796171880837575,1031.0501696615052
52,raucb_plus,2,100,256,25,1.0,3.6552643593946454,923.8916663566778
53,raucb_plus,2,100,256,25,1.0,13.948073450524124,1068.4749372424012
54,raucb_plus,2,100,256,25,1.0,15.036830439014714,726.2978039610948
55,raucb_plus,2,100,256,25,1.0,3.2668709621152985,864.3920725610924
56,raucb_plus,2,100,256,25,1.0,5.067869227570937,996.5031789045373
57,raucb_plus,2,100,256,25,1.0,16.146092191428444,774.8166531158008
58,raucb_plus,2,100,256,25,1.0,9.524098321736638,1056.9096536358768
59,raucb_plus,2,100,256,25,1.0,11.402200892701776,1157.3183010231062
60,raucb_plus,2,100,256,25,1.0,17.169351668124776,1191.090895780546
61,raucb_plus,2,100,256,25,1.0,11.466049995858802,898.2927814280986
62,raucb_plus,2,100,256,25,1.0,10.10754173012133,977.5551413559089
63,raucb_plus,2,100,256,25,1.0,17.358920421912874,1068.3576237663667
64,raucb_plus,2,100,256,25,1.0,6.81447243008044,982.8112494266569
65,raucb_plus,2,100,256,25,1.0,7.1649172651542585,1043.0236759815066
66,raucb_plus,2,100,256,25,1.0,-0.30518547728388157,876.3138300605547
67,raucb_plus,2,100,256,25,1.0,8.642401737047107,1051.5156473998265
68,raucb_plus,2,100,256,25,1.0,19.09505692195143,1173.3904436383268
69,raucb_plus,2,100,256,25,1.0,12.72591405479583,942.5762736967635
70,raucb_plus,2,100,256,25,1.0,7.853993737718272,1244.1494381182454
71,raucb_plus,2,100,256,25,1.0,6.017469138034724,1150.9366754488722
72,raucb_plus,2,100,256,25,1.0,14.621254000554917,1145.3072208268704
73,raucb_plus,2,100,256,25,1.0,15.280861612724593,1187.4106382084676
74,raucb_plus,2,100,256,25,1.0,7.285229381424597,604.6153070039315
75,raucb_plus,2,100,256,25,1.0,7.253018106081322,970.0125367156602
76,raucb_plus,2,100,256,25,1.0,13.095070915533366,814.9136366468804
77,raucb_plus,2,100,256,25,1.0,-2.0255831824631656,778.2703362066509
78,raucb_plus,2,100,256,25,1.0,3.995870399205712,833.3344760069868
79,raucb_plus,2,100,256,25,1.0,10.624160588081967,1210.1231282517344
80,raucb_plus,2,100,256,25,1.0,10.472854519146473,1091.1579876384853
81,raucb_plus,2,100,256,25,1.0,16.11710149134218,1193.0805080437383
82,raucb_plus,2,100,256,25,1.0,12.269604349321508,1138.9090082654152
83,raucb_plus,2,100,256,25,1.0,3.1698393679983736,1315.138800122521
84,raucb_plus,2,100,256,25,1.0,8.583202205323541,905.5022368328107
85,raucb_plus,2,100,256,25,1.0,0.9049938933466422,1166.1390201247548
86,raucb_plus,2,100,256,25,1.0,11.225647098320906,1368.9070980170468
87,raucb_plus,2,100,256,25,1.0,8.099039857465723,823.2564716350345
88,raucb_plus,2,100,256,25,1.0,7.393567713890818,1028.6448813264117
89,raucb_plus,2,100,256,25,1.0,4.914723230765265,784.1576840401633
90,raucb_plus,2,100,256,25,1.0,13.658795050732591,1128.7378366483663
91,raucb_plus,2,100,256,25,1.0,15.331102374293305,702.8200993100681
92,raucb_plus,2,100,256,25,1.0,7.7737617211994845,1046.8734884015
93,raucb_plus,2,100,256,25,1.0,11.551922543012951,1012.5231111633185
94,raucb_plus,2,100,256,25,1.0,8.362939479149505,1255.376276885557
95,raucb_plus,2,100,256,25,1.0,17.229430858137658,1300.1466446799852
96,raucb_plus,2,100,256,25,1.0,5.019962957773185,962.5153551828147
97,raucb_plus,2,100,256,25,1.0,13.861135219307133,835.1017054580155
98,raucb_plus,2,100,256,25,1.0,8.579593376889422,1032.784849127653
99,raucb_plus,2,100,256,25,1.0,10.881347849742141,634.905627956724
100,raucb_plus,2,100,256,25,1.0,13.529222259760942,1389.8573490982067
101,raucb_plus,2,100,256,25,1.0,10.216992149457175,1207.7699337856216
102,raucb_plus,2,100,256,25,1.0,4.749139315872977,987.2542146412366
103,raucb_plus,2,100,256,25,1.0,9.130892669889564,1110.0251951324888
104,raucb_plus,2,100,256,25,1.0,13.155380096141187,985.1910254608541
105,raucb_plus,2,100,256,25,1.0,12.57457268978806,597.3872887186438
106,raucb_plus,2,100,256,25,1.0,5.17481853155852,1119.7232572852872
107,raucb_plus,2,100,256,25,1.0,22.80504151984435,1140.4754551544947
108,raucb_plus,2,100,256,25,1.0,6.95577899081543,949.0045393215008
109,raucb_plus,2,100,256,25,1.0,5.265324535850616,1005.7246664683779
110,raucb_plus,2,100,256,25,1.0,-0.5950797274009645,727.3889844103296
111,raucb_plus,2,100,256,25,1.0,10.433803747773018,1138.5497911868665
112,raucb_plus,2,100,256,25,1.0,15.432553893051068,861.810346785509
113,raucb_plus,2,100,256,25,1.0,15.991651418260208,885.8621656422602
