t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,safe_linucb,2,50,64,50,1.0,9.791296064623557,716.0760574665546
2,safe_linucb,2,50,64,50,1.0,13.347902938725085,764.8730509607001
3,safe_linucb,2,50,64,50,1.0,13.784725777618542,727.4426981769705
4,safe_linucb,2,50,64,50,1.0,10.181175655585843,970.3112641813509
5,safe_linucb,2,50,64,50,1.0,14.17010218134175,848.3369100142393
6,safe_linucb,2,50,64,50,1.0,8.648703963611856,1213.0682133206064
7,safe_linucb,2,50,64,50,1.0,9.196194188392399,709.3548546861034
8,safe_linucb,2,50,64,50,1.0,6.195732874346355,824.7928303988386
9,safe_linucb,2,50,64,50,1.0,12.305758061299581,1038.908752036206
10,safe_linucb,2,50,64,50,1.0,6.483075177507164,521.6251116949235
11,safe_linucb,2,50,64,50,1.0,18.135716116561774,1233.9723247182947
12,safe_linucb,2,50,64,50,1.0,9.956682182427269,829.5011929947302
13,safe_linucb,2,50,64,50,1.0,9.469328112394923,837.60555533564
14,safe_linucb,2,50,64,50,1.0,10.93795919338093,790.0932909070762
15,safe_linucb,2,50,64,50,1.0,17.480415870915902,1078.8373631488435
16,safe_linucb,2,50,64,50,1.0,15.760543128314684,979.762741189791
17,safe_linucb,2,50,64,50,1.0,10.015472132546664,1022.5586091369753
18,safe_linucb,2,50,64,50,1.0,9.111037066496845,992.5726658222692
19,safe_linucb,2,50,64,50,1.0,7.215875590034072,948.3656826830304
20,safe_linucb,2,50,64,50,1.0,7.724084298425238,791.2138199084486
21,safe_linucb,2,50,64,50,1.0,4.974233353359796,1349.370901463608
22,safe_linucb,2,50,64,50,1.0,12.14405122246565,1008.0093115690887
23,safe_linucb,2,50,64,50,1.0,11.657500416618054,1150.7142650167102
24,safe_linucb,2,50,64,50,1.0,17.813756118635162,947.2593697611845
25,safe_linucb,2,50,64,50,1.0,2.471877585965519,953.7474925805537
26,safe_linucb,2,50,64,50,1.0,8.48682951070035,1061.3457881083825
27,safe_linucb,2,50,64,50,1.0,6.599620276342675,1096.4577310940901
28,safe_linucb,2,50,64,50,1.0,14.015064689495276,959.4789997858015
29,safe_linucb,2,50,64,50,1.0,14.381980406275813,1000.3016752977665
30,safe_linucb,2,50,64,50,1.0,5.437638550652166,840.0533506065424
31,safe_linucb,2,50,64,50,1.0,13.197868515029597,1133.1099096667774
32,safe_linucb,2,50,64,50,1.0,7.570893319566232,798.9344556952691
33,safe_linucb,2,50,64,50,1.0,12.904790054361314,1076.170591996326
34,safe_linucb,2,50,64,50,1.0,8.549008610563867,850.4893313815031
35,safe_linucb,2,50,64,50,1.0,10.391168395646359,1093.4554410142507
36,safe_linucb,2,50,64,50,1.0,11.783798043634802,752.4067399563543
37,safe_linucb,2,50,64,50,1.0,4.4557448890634985,909.303644284579
38,safe_linucb,2,50,64,50,1.0,9.817668028278748,971.9658516690328
39,safe_linucb,2,50,64,50,1.0,7.920804843195503,1053.9901127101884
40,safe_linucb,2,50,64,50,1.0,16.43702715656323,779.0943717503945
41,safe_linucb,2,50,64,50,1.0,12.364330879096347,1280.4379523702432
42,safe_linucb,2,50,64,50,1.0,4.961637407984868,879.8906534069645
43,safe_linucb,2,50,64,50,1.0,12.908637554115774,555.3535586165701
