t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,safe_linucb,2,200,128,50,1.0,20.674823878308054,1078.0245290864614
2,safe_linucb,2,200,128,50,1.0,10.954149264586736,1289.9663950105942
3,safe_linucb,2,200,128,50,1.0,12.056610754527526,1138.4960056808814
4,safe_linucb,2,200,128,50,1.0,0.15527510575027748,859.9590763909512
5,safe_linucb,2,200,128,50,1.0,8.411464405492643,1229.9551906083934
6,safe_linucb,2,200,128,50,1.0,12.099764915345904,637.000818816455
7,safe_linucb,2,200,128,50,1.0,9.544406146374033,1144.4865915656856
8,safe_linucb,2,200,128,50,1.0,13.759193853699287,1071.356614983797
9,safe_linucb,2,200,128,50,1.0,0.1749783556486122,1023.9352211121984
10,safe_linucb,2,200,128,50,1.0,18.604443811158994,1348.1744852728445
11,safe_linucb,2,200,128,50,1.0,4.093589548598827,1126.1162156901737
12,safe_linucb,2,200,128,50,1.0,10.37281042122429,717.3246119850596
13,safe_linucb,2,200,128,50,1.0,11.337699767821073,1017.1031887317409
14,safe_linucb,2,200,128,50,1.0,19.32762931278392,1019.0331185217005
15,safe_linucb,2,200,128,50,1.0,11.22807741513413,684.4076063118848
16,safe_linucb,2,200,128,50,1.0,14.845185000083017,1114.795096989171
17,safe_linucb,2,200,128,50,1.0,7.559461654299975,750.4537992827297
18,safe_linucb,2,200,128,50,1.0,6.169340685378414,1148.9533965691166
19,safe_linucb,2,200,128,50,1.0,13.390119600290387,1415.699934520561
20,safe_linucb,2,200,128,50,1.0,20.953915675242634,967.8671849389859
21,safe_linucb,2,200,128,50,1.0,5.72028932153489,883.7271276871584
22,safe_linucb,2,200,128,50,1.0,11.336794711006746,855.9162335036465
23,safe_linucb,2,200,128,50,1.0,15.001377881962163,1039.9535609597115
24,safe_linucb,2,200,128,50,1.0,6.340850617921051,891.948675168138
25,safe_linucb,2,200,128,50,1.0,6.159622642862583,805.0727748684595
26,safe_linucb,2,200,128,50,1.0,6.176579479080718,880.3073007410649
27,safe_linucb,2,200,128,50,1.0,10.024276245990812,766.5975609027727
28,safe_linucb,2,200,128,50,1.0,13.20996668388979,898.1244714601951
29,safe_linucb,2,200,128,50,1.0,3.4601240783411225,1080.3900479133365
30,safe_linucb,2,200,128,50,1.0,12.224199705673257,896.6913949070288
31,safe_linucb,2,200,128,50,1.0,23.598054111070745,1286.7257242633589
32,safe_linucb,2,200,128,50,1.0,11.637743726562574,1537.845424329371
33,safe_linucb,2,200,128,50,1.0,9.212448606543914,1072.4964933796273
34,safe_linucb,2,200,128,50,1.0,8.84788561466583,1260.5592379084628
35,safe_linucb,2,200,128,50,1.0,10.628595882502376,1091.89562363845
36,safe_linucb,2,200,128,50,1.0,1.16641333810934,924.7802761275798
37,safe_linucb,2,200,128,50,1.0,10.42281909383418,731.8056670755635
38,safe_linucb,2,200,128,50,1.0,-5.530327357558523,996.1627964561591
39,safe_linucb,2,200,128,50,1.0,12.308444927927788,815.1585630817904
40,safe_linucb,2,200,128,50,1.0,5.335969748413671,1071.1387736068934
41,safe_linucb,2,200,128,50,1.0,8.037962584856366,904.7110240271143
42,safe_linucb,2,200,128,50,1.0,15.454019053048002,1119.6106355964257
43,safe_linucb,2,200,128,50,1.0,3.2257279250170043,982.7031063380581
44,safe_linucb,2,200,128,50,1.0,18.791795461312454,1154.3024357524835
45,safe_linucb,2,200,128,50,1.0,9.624605803610425,968.932220565292
46,safe_linucb,2,200,128,50,1.0,3.693568911225573,799.4454690895948
47,safe_linucb,2,200,128,50,1.0,8.023287128647429,972.70362962013
48,safe_linucb,2,200,128,50,1.0,3.629222316304692,780.0606193379253
49,safe_linucb,2,200,128,50,1.0,4.813866495435852,798.5522675177842
50,safe_linucb,2,200,128,50,1.0,12.179123975093706,1023.2784440561729
51,safe_linucb,2,200,128,50,1.0,11.400282327381536,1103.4561435808
52,safe_linucb,2,200,128,50,1.0,19.89486723385815,1140.9442154799544
53,safe_linucb,2,200,128,50,1.0,5.207944212323239,1181.9795648078525
54,safe_linucb,2,200,128,50,1.0,10.62845322672876,753.7236310983311
55,safe_linucb,2,200,128,50,1.0,7.151139794238768,837.633869875158
56,safe_linucb,2,200,128,50,1.0,3.4007303075528803,1291.475693883825
57,safe_linucb,2,200,128,50,1.0,14.817132945588565,1035.7250493091387
58,safe_linucb,2,200,128,50,1.0,7.223399848780382,1118.018239195617
59,safe_linucb,2,200,128,50,1.0,16.09361288779013,1144.5762383132842
60,safe_linucb,2,200,128,50,1.0,6.3585839845046275,901.6096957998802
61,safe_linucb,2,200,128,50,1.0,4.131839632367814,951.2169776872327
62,safe_linucb,2,200,128,50,1.0,16.749565411924067,1085.6721006095054
63,safe_linucb,2,200,128,50,1.0,9.39667014250638,1155.4900957711689
64,safe_linucb,2,200,128,50,1.0,3.811184647681576,894.740681021826
65,safe_linucb,2,200,128,50,1.0,8.188802156802728,1190.303924405397
66,safe_linucb,2,200,128,50,1.0,6.233000117435157,1260.7709418581546
67,safe_linucb,2,200,128,50,1.0,0.7324754025465339,1129.0612811685814
68,safe_linucb,2,200,128,50,1.0,18.753187897073417,813.1276051623265
69,safe_linucb,2,200,128,50,1.0,7.9241940756276925,1149.6940455207675
70,safe_linucb,2,200,128,50,1.0,6.05883196646095,748.2635626993022
71,safe_linucb,2,200,128,50,1.0,9.965865391001628,1413.7369268732468
72,safe_linucb,2,200,128,50,1.0,10.85897898915513,1108.43397922587
73,safe_linucb,2,200,128,50,1.0,9.1141911802327,1197.4379325050643
74,safe_linucb,2,200,128,50,1.0,9.364361179312366,1222.9844931737973
75,safe_linucb,2,200,128,50,1.0,10.640720029062566,796.0490965222898
76,safe_linucb,2,200,128,50,1.0,2.1900721939645624,887.9683475939047
77,safe_linucb,2,200,128,50,1.0,12.198627220215611,1170.0980191222989
78,safe_linucb,2,200,128,50,1.0,7.179890636404382,1172.9891866684272
79,safe_linucb,2,200,128,50,1.0,14.42240688898228,992.5081107675607
80,safe_linucb,2,200,128,50,1.0,4.822522285162636,1174.4415330265622
81,safe_linucb,2,200,128,50,1.0,14.53512256466461,839.5434326433524
82,safe_linucb,2,200,128,50,1.0,11.740344370898319,1040.7667463833916
83,safe_linucb,2,200,128,50,1.0,2.560655824924095,734.8925778427301
84,safe_linucb,2,200,128,50,1.0,14.188366489579458,1148.1432843546668
85,safe_linucb,2,200,128,50,1.0,10.846366021841092,1228.4442576059914
86,safe_linucb,2,200,128,50,1.0,6.492988880965891,940.2684523044231
87,safe_linucb,2,200,128,50,1.0,5.67795038283103,566.1024896140957
88,safe_linucb,2,200,128,50,1.0,10.844427427824812,1300.3692770804334
89,safe_linucb,2,200,128,50,1.0,21.155515353534966,881.7185667836391
90,safe_linucb,2,200,128,50,1.0,3.475180201575613,1273.2973848153044
91,safe_linucb,2,200,128,50,1.0,17.335090044245337,1057.8875451384274
92,safe_linucb,2,200,128,50,1.0,6.037031946323025,747.2215989044067
93,safe_linucb,2,200,128,50,1.0,10.540701733145493,971.0106159114735
94,safe_linucb,2,200,128,50,1.0,4.682218361165276,891.2233077732844
95,safe_linucb,2,200,128,50,1.0,6.284109830217495,631.585178357351
96,safe_linucb,2,200,128,50,1.0,8.354526864468205,887.4343793210435
97,safe_linucb,2,200,128,50,1.0,15.084201402170368,990.2082452374306
98,safe_linucb,2,200,128,50,1.0,13.052727439071155,967.629366084856
99,safe_linucb,2,200,128,50,1.0,15.11002154854301,1113.2318090350054
100,safe_linucb,2,200,128,50,1.0,3.0320322251748655,854.749398565427
101,safe_linucb,2,200,128,50,1.0,7.711715854124336,1252.3456137823293
102,safe_linucb,2,200,128,50,1.0,6.890958355481505,1223.6504939523336
103,safe_linucb,2,200,128,50,1.0,9.006617089759908,1041.9322287411746
104,safe_linucb,2,200,128,50,1.0,5.21246741626609,834.8171579270165
105,safe_linucb,2,200,128,50,1.0,11.976926914678998,974.4693203427768
106,safe_linucb,2,200,128,50,1.0,5.655228434173653,938.2292063211529
107,safe_linucb,2,200,128,50,1.0,11.638390462630987,924.9170621774825
108,safe_linucb,2,200,128,50,1.0,11.574485667087144,1073.8086261899477
109,safe_linucb,2,200,128,50,1.0,5.045581666424848,1157.0770425249746
110,safe_linucb,2,200,128,50,1.0,5.201304972388555,1088.4561574025583
