t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,lyapunov_greedy_oracle,2,400,64,10,1.0,13.194457240926592,932.633536170354
2,lyapunov_greedy_oracle,2,400,64,10,1.0,8.167541848972126,1220.4856290934727
3,lyapunov_greedy_oracle,2,400,64,10,1.0,11.661583130176721,995.6261609213233
4,lyapunov_greedy_oracle,2,400,64,10,1.0,2.8665165663181034,863.6413118141668
5,lyapunov_greedy_oracle,2,400,64,10,1.0,5.199052904766408,1361.6947925007075
6,lyapunov_greedy_oracle,2,400,64,10,1.0,5.86739800638309,1239.4929019644733
7,lyapunov_greedy_oracle,2,400,64,10,1.0,6.079402753074948,623.8609702309806
8,lyapunov_greedy_oracle,2,400,64,10,1.0,5.96194506381312,1092.0554212159798
9,lyapunov_greedy_oracle,2,400,64,10,1.0,9.443201954051034,895.7124724391865
10,lyapunov_greedy_oracle,2,400,64,10,1.0,12.064839484357453,759.0298508745652
11,lyapunov_greedy_oracle,2,400,64,10,1.0,6.399981869397362,945.1250822262092
12,lyapunov_greedy_oracle,2,400,64,10,1.0,11.13357713817813,1402.077288881398
13,lyapunov_greedy_oracle,2,400,64,10,1.0,4.530426803572919,1219.9013357960428
14,lyapunov_greedy_oracle,2,400,64,10,1.0,6.362671599168951,729.7838129535526
15,lyapunov_greedy_oracle,2,400,64,10,1.0,15.742665807727755,1102.6018652671546
16,lyapunov_greedy_oracle,2,400,64,10,1.0,13.632330589465365,1138.280740024789
17,lyapunov_greedy_oracle,2,400,64,10,1.0,9.006476383945675,1032.0423267608453
18,lyapunov_greedy_oracle,2,400,64,10,1.0,15.602982578068644,1125.2031135953057
19,lyapunov_greedy_oracle,2,400,64,10,1.0,10.45290734673314,910.7804960775338
20,lyapunov_greedy_oracle,2,400,64,10,1.0,9.408806150358444,1020.7138737709881
21,lyapunov_greedy_oracle,2,400,64,10,1.0,13.388894764718097,671.5038825493863
22,lyapunov_greedy_oracle,2,400,64,10,1.0,12.170525230688702,1096.9511537791036
23,lyapunov_greedy_oracle,2,400,64,10,1.0,10.293001039891257,888.2232203283994
24,lyapunov_greedy_oracle,2,400,64,10,1.0,10.268527996024897,546.0056657678797
25,lyapunov_greedy_oracle,2,400,64,10,1.0,0.27765775150928995,855.9015127846958
26,lyapunov_greedy_oracle,2,400,64,10,1.0,15.546555259271042,932.7226811474684
27,lyapunov_greedy_oracle,2,400,64,10,1.0,15.533646606663046,1292.7298415063071
28,lyapunov_greedy_oracle,2,400,64,10,1.0,2.76296205726282,1108.1336610697895
29,lyapunov_greedy_oracle,2,400,64,10,1.0,4.90333564627797,977.4763932674074
30,lyapunov_greedy_oracle,2,400,64,10,1.0,7.294263376663011,950.4138067426326
31,lyapunov_greedy_oracle,2,400,64,10,1.0,7.9525406472290125,984.151984279632
32,lyapunov_greedy_oracle,2,400,64,10,1.0,7.686460809374407,1164.246643013491
33,lyapunov_greedy_oracle,2,400,64,10,1.0,11.07085918886537,893.7507422994224
34,lyapunov_greedy_oracle,2,400,64,10,1.0,7.7021056955594975,1042.660097206412
35,lyapunov_greedy_oracle,2,400,64,10,1.0,9.161029667983158,1200.9786835973707
36,lyapunov_greedy_oracle,2,400,64,10,1.0,13.494723123907022,1117.8990357625885
37,lyapunov_greedy_oracle,2,400,64,10,1.0,14.47013755479799,894.7465841922786
38,lyapunov_greedy_oracle,2,400,64,10,1.0,13.956965953697466,785.4990596094444
39,lyapunov_greedy_oracle,2,400,64,10,1.0,8.161745107129143,828.574384974427
40,lyapunov_greedy_oracle,2,400,64,10,1.0,13.854487399779206,933.1151119459778
41,lyapunov_greedy_oracle,2,400,64,10,1.0,10.569552890661594,782.2931769060885
42,lyapunov_greedy_oracle,2,400,64,10,1.0,10.333937873021272,1035.5247012132004
43,lyapunov_greedy_oracle,2,400,64,10,1.0,9.626562755708099,1063.1819596830176
44,lyapunov_greedy_oracle,2,400,64,10,1.0,11.501001862333327,926.3404298230809
45,lyapunov_greedy_oracle,2,400,64,10,1.0,7.036987245265154,635.6492910268721
46,lyapunov_greedy_oracle,2,400,64,10,1.0,5.95287655231171,1057.963532589308
47,lyapunov_greedy_oracle,2,400,64,10,1.0,13.050510228740674,1231.937136314395
48,lyapunov_greedy_oracle,2,400,64,10,1.0,15.407631658125725,1011.263875887918
49,lyapunov_greedy_oracle,2,400,64,10,1.0,14.175883579786424,1010.9241986314298
50,lyapunov_greedy_oracle,2,400,64,10,1.0,18.610659618213663,787.195717603485
51,lyapunov_greedy_oracle,2,400,64,10,1.0,8.62157729773203,1340.3033334419408
52,lyapunov_greedy_oracle,2,400,64,10,1.0,4.3609205271364235,842.2111089213083
53,lyapunov_greedy_oracle,2,400,64,10,1.0,14.48827885499152,1311.12165430028
54,lyapunov_greedy_oracle,2,400,64,10,1.0,8.04176624521322,993.5937001727394
55,lyapunov_greedy_oracle,2,400,64,10,1.0,9.874641419157248,857.7190481311798
56,lyapunov_greedy_oracle,2,400,64,10,1.0,9.77742229342428,857.8253253098703
57,lyapunov_greedy_oracle,2,400,64,10,1.0,12.087395537685392,1145.1010816516437
58,lyapunov_greedy_oracle,2,400,64,10,1.0,13.104308985594542,1049.3898807790456
59,lyapunov_greedy_oracle,2,400,64,10,1.0,7.104979569562042,911.8384898358488
60,lyapunov_greedy_oracle,2,400,64,10,1.0,-1.9032712937060854,1153.981241351783
61,lyapunov_greedy_oracle,2,400,64,10,1.0,12.333919356200326,1067.5395031780022
62,lyapunov_greedy_oracle,2,400,64,10,1.0,4.030825041565431,964.3595184926397
63,lyapunov_greedy_oracle,2,400,64,10,1.0,12.778454041726798,788.8221079645249
64,lyapunov_greedy_oracle,2,400,64,10,1.0,8.048999233402508,816.4011180866527
65,lyapunov_greedy_oracle,2,400,64,10,1.0,7.331390070602854,838.8143841378804
66,lyapunov_greedy_oracle,2,400,64,10,1.0,10.898907851443091,1000.6462686402231
67,lyapunov_greedy_oracle,2,400,64,10,1.0,9.125250978433423,718.8697898899965
68,lyapunov_greedy_oracle,2,400,64,10,1.0,4.978083871415233,1106.3281383917397
69,lyapunov_greedy_oracle,2,400,64,10,1.0,9.781569436388233,935.5981819630083
70,lyapunov_greedy_oracle,2,400,64,10,1.0,13.961012733416597,1117.8623089770579
71,lyapunov_greedy_oracle,2,400,64,10,1.0,11.93934689140767,1271.032639841077
72,lyapunov_greedy_oracle,2,400,64,10,1.0,7.882968961160788,589.8272168039489
73,lyapunov_greedy_oracle,2,400,64,10,1.0,3.4123542687844877,1342.9028123576277
74,lyapunov_greedy_oracle,2,400,64,10,1.0,9.446463389681263,1467.893549204485
75,lyapunov_greedy_oracle,2,400,64,10,1.0,8.027347753606765,1018.3337173542126
76,lyapunov_greedy_oracle,2,400,64,10,1.0,10.03218948526787,903.7217055728843
77,lyapunov_greedy_oracle,2,400,64,10,1.0,3.941090067972671,855.1871402523947
78,lyapunov_greedy_oracle,2,400,64,10,1.0,11.425992874017508,1074.051144430624
79,lyapunov_greedy_oracle,2,400,64,10,1.0,10.069512374816178,1035.0026287743506
80,lyapunov_greedy_oracle,2,400,64,10,1.0,14.307315865243542,946.5379735354865
81,lyapunov_greedy_oracle,2,400,64,10,1.0,7.7615466663834844,991.9251572151928
82,lyapunov_greedy_oracle,2,400,64,10,1.0,10.407842984050847,1080.913952882311
83,lyapunov_greedy_oracle,2,400,64,10,1.0,22.971128987814573,1155.2043576382734
84,lyapunov_greedy_oracle,2,400,64,10,1.0,12.599624239143258,1088.1770533150138
85,lyapunov_greedy_oracle,2,400,64,10,1.0,9.18328240779671,847.4588177832024
86,lyapunov_greedy_oracle,2,400,64,10,1.0,6.935615036129456,1325.168674868663
87,lyapunov_greedy_oracle,2,400,64,10,1.0,12.368862968124448,964.5559235804664
88,lyapunov_greedy_oracle,2,400,64,10,1.0,3.9596579232045626,985.6369191803676
89,lyapunov_greedy_oracle,2,400,64,10,1.0,9.965811033138904,836.3176800999174
90,lyapunov_greedy_oracle,2,400,64,10,1.0,8.815405113869982,1068.1421089669916
91,lyapunov_greedy_oracle,2,400,64,10,1.0,7.485706825597296,855.8274833151831
92,lyapunov_greedy_oracle,2,400,64,10,1.0,10.815495733456453,840.0949463481726
93,lyapunov_greedy_oracle,2,400,64,10,1.0,0.8365208966202005,809.2629224212088
94,lyapunov_greedy_oracle,2,400,64,10,1.0,16.594235968318593,811.1302881395693
95,lyapunov_greedy_oracle,2,400,64,10,1.0,11.435859822364412,718.0979456828852
96,lyapunov_greedy_oracle,2,400,64,10,1.0,0.2890235026309256,588.024279863989
97,lyapunov_greedy_oracle,2,400,64,10,1.0,4.710612314803088,1204.2252834120145
98,lyapunov_greedy_oracle,2,400,64,10,1.0,5.545319595379129,1050.054290906138
99,lyapunov_greedy_oracle,2,400,64,10,1.0,14.546205560639525,1315.9577796869476
100,lyapunov_greedy_oracle,2,400,64,10,1.0,4.21035281114491,1190.9264698287288
101,lyapunov_greedy_oracle,2,400,64,10,1.0,9.753369325693114,994.9910469451173
102,lyapunov_greedy_oracle,2,400,64,10,1.0,11.073107899209205,1145.0147954627516
103,lyapunov_greedy_oracle,2,400,64,10,1.0,19.63970598294795,1073.619513651076
104,lyapunov_greedy_oracle,2,400,64,10,1.0,1.0172846391042327,1056.1153762871531
105,lyapunov_greedy_oracle,2,400,64,10,1.0,10.52456428291802,870.6650891033232
106,lyapunov_greedy_oracle,2,400,64,10,1.0,7.2545791744587085,885.0241090342217
107,lyapunov_greedy_oracle,2,400,64,10,1.0,8.362916999607572,1144.6817096202697
108,lyapunov_greedy_oracle,2,400,64,10,1.0,8.387181663133536,659.7585475461968
109,lyapunov_greedy_oracle,2,400,64,10,1.0,16.016201726905287,1041.9601543006725
110,lyapunov_greedy_oracle,2,400,64,10,1.0,9.93329427061993,1036.1625158829868
111,lyapunov_greedy_oracle,2,400,64,10,1.0,10.318673193851556,960.1279907537755
112,lyapunov_greedy_oracle,2,400,64,10,1.0,15.329789485211686,1267.819774412065
113,lyapunov_greedy_oracle,2,400,64,10,1.0,6.571202434076972,1005.6373222955272
114,lyapunov_greedy_oracle,2,400,64,10,1.0,15.267126031106937,642.139943231902
115,lyapunov_greedy_oracle,2,400,64,10,1.0,9.670846855638873,671.471560425661
116,lyapunov_greedy_oracle,2,400,64,10,1.0,9.39963931992687,873.1525875861643
117,lyapunov_greedy_oracle,2,400,64,10,1.0,13.383858123528736,816.6820139110896
118,lyapunov_greedy_oracle,2,400,64,10,1.0,14.765967303217206,973.4435454702325
119,lyapunov_greedy_oracle,2,400,64,10,1.0,9.720192993090171,875.2959483564598
120,lyapunov_greedy_oracle,2,400,64,10,1.0,3.372032401577835,900.9616249538398
121,lyapunov_greedy_oracle,2,400,64,10,1.0,8.143075249188582,1021.6897431522555
122,lyapunov_greedy_oracle,2,400,64,10,1.0,11.079101881951829,964.5494569265218
123,lyapunov_greedy_oracle,2,400,64,10,1.0,10.870738078963909,1196.5351354424604
124,lyapunov_greedy_oracle,2,400,64,10,1.0,7.523800532788355,822.740204685187
125,lyapunov_greedy_oracle,2,400,64,10,1.0,9.955723463587015,1089.7130670419
126,lyapunov_greedy_oracle,2,400,64,10,1.0,5.871109008736511,1024.3139666737923
127,lyapunov_greedy_oracle,2,400,64,10,1.0,11.800323751010817,773.1982850617416
128,lyapunov_greedy_oracle,2,400,64,10,1.0,6.110634420253781,1358.1753261118342
129,lyapunov_greedy_oracle,2,400,64,10,1.0,9.470588145027408,1323.3668646577748
130,lyapunov_greedy_oracle,2,400,64,10,1.0,4.488059665221476,1327.0710401467763
131,lyapunov_greedy_oracle,2,400,64,10,1.0,6.8031716155695925,910.2045502087901
132,lyapunov_greedy_oracle,2,400,64,10,1.0,9.757612741152593,1284.8148035858255
133,lyapunov_greedy_oracle,2,400,64,10,1.0,1.977096498133843,1226.9118464902115
134,lyapunov_greedy_oracle,2,400,64,10,1.0,11.478114548162138,985.5006578582278
135,lyapunov_greedy_oracle,2,400,64,10,1.0,3.3684729712436354,1337.203619162528
136,lyapunov_greedy_oracle,2,400,64,10,1.0,10.598173316670303,1307.618596452589
137,lyapunov_greedy_oracle,2,400,64,10,1.0,9.480311364863768,608.4153634635262
138,lyapunov_greedy_oracle,2,400,64,10,1.0,11.074152070009136,1229.9849510084057
139,lyapunov_greedy_oracle,2,400,64,10,1.0,14.419162562999684,1024.5576210125603
140,lyapunov_greedy_oracle,2,400,64,10,1.0,0.20893927830585213,1060.825850390921
141,lyapunov_greedy_oracle,2,400,64,10,1.0,12.197615684610316,1165.3593439214812
142,lyapunov_greedy_oracle,2,400,64,10,1.0,17.38784795374641,1098.835320233528
143,lyapunov_greedy_oracle,2,400,64,10,1.0,10.721617860021507,882.7215715666869
144,lyapunov_greedy_oracle,2,400,64,10,1.0,13.048577548140594,966.9312080196388
145,lyapunov_greedy_oracle,2,400,64,10,1.0,13.466732618181016,1116.8592152991762
