q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
2882948.42730041,2882948.42730041,84930450.61986025,0.0,0.0,1.1692307692307693,3.0,2882948.42730041,4.533040657817488,0.9096789396998615,3.919483326906752,0.27012916827331196,0.27012916827331196,0.27012916827331196,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,84930450.61986025,0.5,0.3,400.0,1,0,1,29,lagrangian_ppo,2028,800.0
2645057.7091731997,2645057.7091731997,87812999.04716066,0.0,0.0,1.3846153846153846,2.0,2645057.7091731997,4.77422624045272,0.8606183595275532,3.9636593566495915,0.2590851608376021,0.2590851608376021,0.2590851608376021,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,87812999.04716066,0.5,0.3,400.0,1,0,1,30,lagrangian_ppo,2028,800.0
2290415.467875193,2290415.467875193,90457656.75633386,0.0,0.0,1.1692307692307693,2.0,2290415.467875193,3.8445368938587254,0.8858762809947383,3.800796144155795,0.2998009639610513,0.2998009639610513,0.2998009639610513,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,90457656.75633386,0.5,0.3,400.0,1,0,1,31,lagrangian_ppo,2028,800.0
2984957.1045585913,2984957.1045585913,92747672.22420906,0.0,0.0,1.4923076923076923,3.0,2984957.1045585913,4.740970815867558,0.9054655232148132,3.957493192965354,0.26062670175866154,0.26062670175866154,0.26062670175866154,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,92747672.22420906,0.5,0.3,400.0,1,0,1,32,lagrangian_ppo,2028,800.0
3152455.749162069,3152455.749162069,95732229.32876764,0.0,0.0,0.8461538461538463,3.0,3152455.749162069,5.071965102618976,0.8983724877239643,4.01987473527338,0.2450313161816552,0.2450313161816552,0.2450313161816552,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,95732229.32876764,0.5,0.3,400.0,1,0,1,33,lagrangian_ppo,2028,800.0
2780883.55243749,2780883.55243749,98884285.0779297,0.0,0.0,1.276923076923077,2.0,2780883.55243749,5.109709078095268,0.850306041284287,4.027124721849703,0.24321881953757415,0.24321881953757415,0.24321881953757415,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,98884285.0779297,0.5,0.3,400.0,1,0,1,34,lagrangian_ppo,2028,800.0
3612917.153693779,3612917.153693779,101664768.63036719,0.0,0.0,1.4923076923076923,3.0,3612917.153693779,5.924866032629785,0.8777211326508374,4.189182373612343,0.20270440659691438,0.20270440659691438,0.20270440659691438,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,101664768.63036719,0.5,0.3,400.0,1,0,1,35,lagrangian_ppo,2028,800.0
3658668.021561466,3658668.021561466,105277285.78406097,0.0,0.0,1.276923076923077,3.0,3658668.021561466,6.005646578260279,0.8755744984451885,4.205676683903627,0.19858082902409335,0.19858082902409335,0.19858082902409335,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,105277285.78406097,0.5,0.3,400.0,1,0,1,36,lagrangian_ppo,2028,800.0
2469633.8629882173,2469633.8629882173,108935553.80562243,0.0,0.0,0.9538461538461538,2.0,2469633.8629882173,4.324930077791487,0.8734088711128075,3.882416602442118,0.2793958493894705,0.2793958493894705,0.2793958493894705,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,108935553.80562243,0.5,0.3,400.0,1,0,1,37,lagrangian_ppo,2028,800.0
4907486.052760855,4907486.052760855,111404787.66861065,0.0,0.0,1.6,3.0,4907486.052760855,8.009218138494601,0.8099635739299516,4.605658719811656,0.09858532004708602,0.09858532004708602,0.09858532004708602,1.6,0.032,0,0,0,400.0,0.08,111404787.66861065,0.5,0.3,400.0,1,0,1,38,lagrangian_ppo,2028,800.0
2555636.145861514,2555636.145861514,116311873.7213715,0.0,0.0,1.4923076923076923,2.0,2555636.145861514,4.547594727486841,0.8672118483498346,3.922112651876183,0.26947183703095423,0.26947183703095423,0.26947183703095423,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,116311873.7213715,0.5,0.3,400.0,1,0,1,39,lagrangian_ppo,2028,800.0
3430388.550535831,3430388.550535831,118867109.86723301,0.0,0.0,1.4923076923076923,2.0,3430388.550535831,6.596136192654162,0.7958529428476246,4.32717073496207,0.16820731625948257,0.16820731625948257,0.16820731625948257,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,118867109.86723301,0.5,0.3,400.0,1,0,1,40,lagrangian_ppo,2028,800.0
2720699.3931783484,2720699.3931783484,122297098.41776884,0.0,0.0,1.276923076923077,2.0,2720699.3931783484,4.962303561376988,0.854919979816053,3.9989643039706912,0.2502589240073272,0.2502589240073272,0.2502589240073272,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,122297098.41776884,0.5,0.3,400.0,1,0,1,41,lagrangian_ppo,2028,800.0
3689495.611396694,3689495.611396694,125017397.81094718,0.0,0.0,1.1692307692307693,3.0,3689495.611396694,6.0597156553977225,0.8741182147246226,4.216744645347858,0.1958138386630354,0.1958138386630354,0.1958138386630354,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,125017397.81094718,0.5,0.3,400.0,1,0,1,42,lagrangian_ppo,2028,800.0
3436963.2692364748,3436963.2692364748,128706493.42234388,0.0,0.0,1.4923076923076923,2.0,3436963.2692364748,6.610358885030173,0.7952570575815555,4.330099972680282,0.16747500682992955,0.16747500682992955,0.16747500682992955,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,128706493.42234388,0.5,0.3,400.0,1,0,1,43,lagrangian_ppo,2028,800.0
2766091.287905411,2766091.287905411,132143056.69158036,0.0,0.0,0.8461538461538463,3.0,2766091.287905411,4.288375741437343,0.9144083722449696,3.876010039157552,0.28099749021061204,0.28099749021061204,0.28099749021061204,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,132143056.69158036,0.5,0.3,400.0,1,0,1,44,lagrangian_ppo,2028,800.0
3741830.4649966885,3741830.4649966885,134908747.97948578,0.0,0.0,1.6,3.0,3741830.4649966885,6.150855630919742,0.8716276913783904,4.235443589618974,0.19113910259525643,0.19113910259525643,0.19113910259525643,1.6,0.032,0,0,0,400.0,0.08,134908747.97948578,0.5,0.3,400.0,1,0,1,45,lagrangian_ppo,2028,800.0
2594270.142028232,2594270.142028232,138650178.44448248,0.0,0.0,1.6,3.0,2594270.142028232,3.9148163257519966,0.9211768372004744,3.8123836634887263,0.29690408412781844,0.29690408412781844,0.29690408412781844,1.6,0.032,0,0,0,400.0,0.08,138650178.44448248,0.5,0.3,400.0,1,0,1,46,lagrangian_ppo,2028,800.0
2903407.569984597,2903407.569984597,141244048.58651072,0.0,0.0,1.3846153846153846,3.0,2903407.569984597,4.5751518369351345,0.9088402698537085,3.9271041306233325,0.26822396734416687,0.26822396734416687,0.26822396734416687,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,141244048.58651072,0.5,0.3,400.0,1,0,1,47,lagrangian_ppo,2028,800.0
2973639.054520726,2973639.054520726,144147056.1564953,0.0,0.0,1.0615384615384615,3.0,2973639.054520726,4.718147550300108,0.9059369492750159,3.9532749843378,0.26168125391555,0.26168125391555,0.26168125391555,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,144147056.1564953,0.5,0.3,400.0,1,0,1,48,lagrangian_ppo,2028,800.0
3130873.9164216155,3130873.9164216155,147120295.21101603,0.0,0.0,1.0615384615384615,3.0,3130873.9164216155,5.030004327608499,0.899298716614958,4.011846253264674,0.24703843668383133,0.24703843668383133,0.24703843668383133,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,147120295.21101603,0.5,0.3,400.0,1,0,1,49,lagrangian_ppo,2028,800.0
2992190.9916801536,2992190.9916801536,150250769.12743765,0.0,0.0,1.276923076923077,3.0,2992190.9916801536,4.755526745480454,0.9051636955894351,3.9601892384189767,0.25995269039525576,0.25995269039525576,0.25995269039525576,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,150250769.12743765,0.5,0.3,400.0,1,0,1,50,lagrangian_ppo,2028,800.0
2897269.0944303456,2897269.0944303456,153242560.1191178,0.0,0.0,0.9538461538461538,3.0,2897269.0944303456,4.562538927993175,0.9090922359699952,3.9248174147318107,0.2687956463170474,0.2687956463170474,0.2687956463170474,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,153242560.1191178,0.5,0.3,400.0,1,0,1,51,lagrangian_ppo,2028,800.0
3750949.362359122,3750949.362359122,156139429.21354815,0.0,0.0,1.1692307692307693,3.0,3750949.362359122,6.166653616928661,0.8711913823897204,4.238689517858181,0.19032762053545477,0.19032762053545477,0.19032762053545477,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,156139429.21354815,0.5,0.3,400.0,1,0,1,52,lagrangian_ppo,2028,800.0
2679123.6165170316,2679123.6165170316,159889978.5759073,0.0,0.0,1.276923076923077,2.0,2679123.6165170316,4.859326763148134,0.8580658446066363,3.9795443046990497,0.25511392382523757,0.25511392382523757,0.25511392382523757,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,159889978.5759073,0.5,0.3,400.0,1,0,1,53,lagrangian_ppo,2028,800.0
5399468.7638309635,5399468.7638309635,162568702.19242433,0.0,0.0,1.6,3.0,5399468.7638309635,8.718836370799037,0.7802214519578212,4.7249519986567545,0.06876200033581137,0.06876200033581137,0.06876200033581137,1.6,0.032,0,0,0,400.0,0.08,162568702.19242433,0.5,0.3,400.0,1,0,1,54,lagrangian_ppo,2028,800.0
6692639.272746491,6692639.272746491,167967770.9562553,0.0,0.0,0.8461538461538463,2.0,6692639.272746491,12.634233230474392,0.3996961445402527,4.993491775761525,0.0016270560596188678,0.0016270560596188678,0.0016270560596188678,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,167967770.9562553,0.5,0.3,400.0,1,0,1,55,lagrangian_ppo,2028,800.0
7586779.539561451,7586779.539561451,174660010.2290018,0.0,0.0,1.6,2.0,7586779.539561451,14.104443472008699,0.27623218663943794,4.99950917500999,0.00012270624750240322,0.00012270624750240322,0.00012270624750240322,1.6,0.032,0,0,0,400.0,0.08,174660010.2290018,0.5,0.3,400.0,1,0,1,56,lagrangian_ppo,2028,800.0
6430468.378659835,6430468.378659835,182246389.76856324,0.0,0.0,0.4153846153846154,3.0,6430468.378659835,10.109306824279862,0.7104693920639443,4.892488781770484,0.026877804557378922,0.026877804557378922,0.026877804557378922,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,182246389.76856324,0.5,0.3,400.0,1,0,1,57,lagrangian_ppo,2028,800.0
2171395.3960331385,2171395.3960331385,188676458.1472231,0.0,0.0,0.5230769230769231,1.0,2171395.3960331385,5.446370609472981,0.7043648010383888,4.092896012314303,0.22677599692142425,0.22677599692142425,0.22677599692142425,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,188676458.1472231,0.5,0.3,400.0,1,0,1,58,lagrangian_ppo,2028,800.0
6995833.265224078,6995833.265224078,190847453.54325622,0.0,0.0,0.8461538461538463,2.0,6995833.265224078,13.137568359714875,0.3571004234019663,4.997040140709042,0.0007399648227395644,0.0007399648227395644,0.0007399648227395644,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,190847453.54325622,0.5,0.3,400.0,1,0,1,59,lagrangian_ppo,2028,800.0
8275106.712018342,8275106.712018342,197842886.8084803,0.0,0.0,0.6307692307692307,3.0,8275106.712018342,12.380191098942522,0.5617879432261146,4.990634040965747,0.0023414897585631138,0.0023414897585631138,0.0023414897585631138,0.6307692307692307,0.012615384615384615,0,0,0,400.0,0.08,197842886.8084803,0.5,0.3,400.0,1,0,1,60,lagrangian_ppo,2028,800.0
5721871.581470501,5721871.581470501,206117593.52049863,0.0,0.0,0.4153846153846154,2.0,5721871.581470501,10.979416433477608,0.5344664068782461,4.950781776287564,0.012304555928108979,0.012304555928108979,0.012304555928108979,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,206117593.52049863,0.5,0.3,400.0,1,0,1,61,lagrangian_ppo,2028,800.0
9262080.830781931,9262080.830781931,211839065.10196912,0.0,0.0,0.5230769230769231,3.0,9262080.830781931,13.521475263494368,0.4723950969181137,4.998479097638972,0.00038022559025691294,0.00038022559025691294,0.00038022559025691294,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,211839065.10196912,0.5,0.3,400.0,1,0,1,62,lagrangian_ppo,2028,800.0
4392885.535727098,4392885.535727098,221100745.93275106,0.0,0.0,0.2,3.0,4392885.535727098,7.224577858253205,0.8386778341199592,4.455215902372656,0.13619602440683604,0.13619602440683604,0.13619602440683604,0.2,0.004,0,0,0,400.0,0.08,221100745.93275106,0.5,0.3,400.0,1,0,1,63,lagrangian_ppo,2028,800.0
13086415.904659117,13086415.904659117,225493231.46847814,0.0,0.0,1.3846153846153846,3.0,13086415.904659117,17.686072669945844,0.14134836651595767,4.99999999521245,1.1968875129002008e-09,1.1968875129002008e-09,1.1968875129002008e-09,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,225493231.46847814,0.5,0.3,400.0,1,0,1,64,lagrangian_ppo,2028,800.0
9161481.225591082,9161481.225591082,238579247.37313727,0.0,0.0,0.9538461538461538,3.0,9161481.225591082,13.40689080254715,0.481710544522266,4.998133139533966,0.00046671511650850443,0.00046671511650850443,0.00046671511650850443,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,238579247.37313727,0.5,0.3,400.0,1,0,1,65,lagrangian_ppo,2028,800.0
4456284.586478005,4456284.586478005,247740328.59872836,0.0,0.0,0.6307692307692307,2.0,4456284.586478005,8.675031744671383,0.6917502620978963,4.718177631571138,0.07045559210721537,0.07045559210721537,0.07045559210721537,0.6307692307692307,0.012615384615384615,0,0,0,400.0,0.08,247740328.59872836,0.5,0.3,400.0,1,0,1,66,lagrangian_ppo,2028,800.0
7807986.698131017,7807986.698131017,252196213.18520635,0.0,0.0,1.1692307692307693,2.0,7807986.698131017,14.46223509147404,0.2473401670523805,4.999773484489481,5.662887762991571e-05,5.662887762991571e-05,5.662887762991571e-05,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,252196213.18520635,0.5,0.3,400.0,1,0,1,67,lagrangian_ppo,2028,800.0
4409669.146909235,4409669.146909235,260003799.88333738,0.0,0.0,0.5230769230769231,2.0,4409669.146909235,8.585632696918612,0.696963893238489,4.704093882600505,0.07397652934987385,0.07397652934987385,0.07397652934987385,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,260003799.88333738,0.5,0.3,400.0,1,0,1,68,lagrangian_ppo,2028,800.0
3196149.7225664076,3196149.7225664076,264413069.03024662,0.0,0.0,1.0615384615384615,1.0,3196149.7225664076,9.119612040894664,0.4419716989008376,4.782878417455185,0.05428039563620368,0.05428039563620368,0.05428039563620368,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,264413069.03024662,0.5,0.3,400.0,1,0,1,69,lagrangian_ppo,2028,800.0
3603917.3488087677,3603917.3488087677,267608818.752813,0.0,0.0,1.0615384615384615,1.0,3603917.3488087677,10.476136899885638,0.32763004242910726,4.921069019073282,0.01973274523167966,0.01973274523167966,0.01973274523167966,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,267608818.752813,0.5,0.3,400.0,1,0,1,70,lagrangian_ppo,2028,800.0
5377890.052760487,5377890.052760487,271212336.1016218,0.0,0.0,0.4153846153846154,2.0,5377890.052760487,10.373003295446575,0.579933583528508,4.913656330752016,0.021585917311996137,0.021585917311996137,0.021585917311996137,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,271212336.1016218,0.5,0.3,400.0,1,0,1,71,lagrangian_ppo,2028,800.0
6273430.772213784,6273430.772213784,276589826.1543823,0.0,0.0,1.1692307692307693,2.0,6273430.772213784,11.928569188471068,0.458626378150265,4.983000990250168,0.004249752437458059,0.004249752437458059,0.004249752437458059,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,276589826.1543823,0.5,0.3,400.0,1,0,1,72,lagrangian_ppo,2028,800.0
3808716.793398226,3808716.793398226,282862856.92659605,0.0,0.0,1.6,1.0,3808716.793398226,11.14384836108791,0.27217169174967804,4.958364278636575,0.01040893034085641,0.01040893034085641,0.01040893034085641,1.6,0.032,0,0,0,400.0,0.08,282862856.92659605,0.5,0.3,400.0,1,0,1,73,lagrangian_ppo,2028,800.0
7790340.295102912,7790340.295102912,286671173.71999425,0.0,0.0,1.0615384615384615,2.0,7790340.295102912,14.433767099627392,0.24960805473957845,4.999758540695979,6.036482600525324e-05,6.036482600525324e-05,6.036482600525324e-05,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,286671173.71999425,0.5,0.3,400.0,1,0,1,74,lagrangian_ppo,2028,800.0
4518752.593260541,4518752.593260541,294461114.01509714,0.0,0.0,0.3076923076923077,2.0,4518752.593260541,8.79422137372974,0.6846931824782034,4.736411348848813,0.06589716278779678,0.06589716278779678,0.06589716278779678,0.3076923076923077,0.006153846153846155,0,0,0,400.0,0.08,294461114.01509714,0.5,0.3,400.0,1,0,1,75,lagrangian_ppo,2028,800.0
