t,E_slot_J,energy_budget_per_slot_j,S_eff_bps,arrivals_bps,delta_queue_used,Q_t_used,sWER_clip,semantic_budget,B_eff_Hz,B_min_kHz,latency_budget_q_bps,feasible_energy_guard,feasible_queue_guard,feasible_sem_guard,P_max_energy,P_min_sem,P_min_queue,action_in_guard_set,fallback_used,bad_energy,bad_queue,bad_sem,q_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER,P_tx_W,violate_lat,violate_eng,violate_sem,S_bits,sinr_req_lin,feasible_set_nonempty,slot_sec,A_bits,epsilon_energy,Q_bits,Q_next_bits,queue_violation,pd_active,guard_sem_active,guard_queue_active,guard_energy_active,guard_active,decision_latency_ms
1,0.004,0.8,17984.33307576674,400.0,0.08,0.0,0.056809688285332526,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.003913224102223392,0.2,1,0,0,0,0,17984.33307576674,0.0,0.0,0.0,0.2,5.0,17984.33307576674,9.0457045198665,6.411004257082358e-05,4.5,0.056809688285332526,0.056809688285332526,0.2,1,0,0,359.6636019881529,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.541299997479655
2,0.004,0.8,15818.12094836275,400.0,0.08,0.0,0.294149295655122,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.012560536778063252,0.2,1,0,0,0,0,15818.12094836275,0.0,0.0,0.0,0.2,5.0,15818.12094836275,3.9809697224892577,0.02719465214337257,4.487399101655491,0.294149295655122,0.294149295655122,0.2,1,0,0,307.75905303220463,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.343200002447702
3,0.004,0.8,17986.50371289302,400.0,0.08,0.0,0.05176940873509072,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.0037810196761246563,0.2,1,0,0,0,0,17986.50371289302,0.0,0.0,0.0,0.2,5.0,17986.50371289302,9.194962343409813,5.359748508666204e-05,4.5,0.05176940873509072,0.05176940873509072,0.2,1,0,0,359.7107936305701,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.196200003614649
4,0.004,0.8,17987.97404003513,400.0,0.08,0.0,0.048056912170795336,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.0036818497831935535,0.2,1,0,0,0,0,17987.97404003513,0.0,0.0,0.0,0.2,5.0,17987.97404003513,9.310391061143225,4.6665009308573695e-05,4.5,0.048056912170795336,0.048056912170795336,0.2,1,0,0,359.74269262118213,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.1157000018283725
5,0.004,0.8,17244.61043814515,400.0,0.08,0.0,0.24233707098835358,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.009645017887814699,0.2,1,0,0,0,0,17244.61043814515,0.0,0.0,0.0,0.2,5.0,17244.61043814515,5.128021343126186,0.00700831066712998,4.5,0.24233707098835358,0.24233707098835358,0.2,1,0,0,342.47509701722,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.164599995827302
6,0.004,0.8,17766.963485176,400.0,0.08,0.0,0.1817213514398202,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.007306595830216676,0.2,1,0,0,0,0,17766.963485176,0.0,0.0,0.0,0.2,5.0,17766.963485176,6.333900870559107,0.001657673619210979,4.5,0.1817213514398202,0.1817213514398202,0.2,1,0,0,354.75023317026273,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.145599996671081
7,0.004,0.8,17959.88408526017,400.0,0.08,0.0,0.09432484780204738,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.004860633728133485,0.2,1,0,0,0,0,17959.88408526017,0.0,0.0,0.0,0.2,5.0,17959.88408526017,8.104122755902377,0.00019841579734527131,4.5,0.09432484780204738,0.09432484780204738,0.2,1,0,0,359.1264112107833,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.276999993133359
8,0.004,0.8,17978.90377400395,400.0,0.08,0.0,0.06765151779554006,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.004191014411392804,0.2,1,0,0,0,0,17978.90377400395,0.0,0.0,0.0,0.2,5.0,17978.90377400395,8.747860175241222,9.165089068635871e-05,4.5,0.06765151779554006,0.06765151779554006,0.2,1,0,0,359.54511982918996,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.382399995345622
9,0.004,0.8,17791.33729331609,400.0,0.08,0.0,0.17595684743227322,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.007120826222474027,0.2,1,0,0,0,0,17791.33729331609,0.0,0.0,0.0,0.2,5.0,17791.33729331609,6.445747844204821,0.0014497730702783494,4.5,0.17595684743227322,0.17595684743227322,0.2,1,0,0,355.31087783248006,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.1492000095313415
10,0.004,0.8,17769.08505924464,400.0,0.08,0.0,0.18124398487774693,0.45,5000.0,5.0,800.0,1,1,1,40.0,0.007291024719032307,0.2,1,0,0,0,0,17769.08505924464,0.0,0.0,0.0,0.2,5.0,17769.08505924464,6.343166011006463,0.0016393754482719653,4.5,0.18124398487774693,0.18124398487774693,0.2,1,0,0,354.7990971492052,0.573344844177575,1,0.02,8.0,0.0,0.0,0.0,1,0,1,1,1,1,6.480000010924414
