q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
3155082.8728206996,3155082.8728206996,30653279.357796237,0.0,0.0,1.4923076923076923,3.0,3155082.8728206996,5.077059569657358,0.898259488989925,4.020851742954898,0.24478706426127553,0.24478706426127553,0.24478706426127553,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,30653279.357796237,0.5,0.3,400.0,1,0,1,11,lagrangian_ppo,2025,800.0
2583386.017506012,2583386.017506012,33807962.230616935,0.0,0.0,0.9538461538461538,2.0,2583386.017506012,4.618440801376935,0.8651821824421969,3.93497936716852,0.26625515820787005,0.26625515820787005,0.26625515820787005,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,33807962.230616935,0.5,0.3,400.0,1,0,1,12,lagrangian_ppo,2025,800.0
3793331.4725365834,3793331.4725365834,36390948.248122945,0.0,0.0,1.1692307692307693,3.0,3793331.4725365834,6.239763691683953,0.8691543262958824,4.253725892140966,0.18656852696475862,0.18656852696475862,0.18656852696475862,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,36390948.248122945,0.5,0.3,400.0,1,0,1,13,lagrangian_ppo,2025,800.0
2957743.2332495986,2957743.2332495986,40183879.72065953,0.0,0.0,0.8461538461538463,3.0,2957743.2332495986,4.685990781029019,0.9065973856416217,3.9473507651791446,0.26316230870521384,0.26316230870521384,0.26316230870521384,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,40183879.72065953,0.5,0.3,400.0,1,0,1,14,lagrangian_ppo,2025,800.0
3052256.2708076225,3052256.2708076225,43141222.95390913,0.0,0.0,1.0615384615384615,3.0,3052256.2708076225,4.875458362963098,0.9026418840647559,3.982572335159621,0.2543569162100947,0.2543569162100947,0.2543569162100947,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,43141222.95390913,0.5,0.3,400.0,1,0,1,15,lagrangian_ppo,2025,800.0
3882319.1699620867,3882319.1699620867,46193079.22471675,0.0,0.0,1.3846153846153846,3.0,3882319.1699620867,6.39162804945134,0.8648276372499691,4.28501391132569,0.17874652216857762,0.17874652216857762,0.17874652216857762,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,46193079.22471675,0.5,0.3,400.0,1,0,1,16,lagrangian_ppo,2025,800.0
4228815.536772232,4228815.536772232,50074998.39467884,0.0,0.0,1.3846153846153846,3.0,4228815.536772232,6.963505743438795,0.8473305093333214,4.402482343635701,0.1493794140910746,0.1493794140910746,0.1493794140910746,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,50074998.39467884,0.5,0.3,400.0,1,0,1,17,lagrangian_ppo,2025,800.0
2911817.040691286,2911817.040691286,54303413.93145107,0.0,0.0,0.8461538461538463,3.0,2911817.040691286,4.592400685040378,0.9084946191808699,3.9302370921457914,0.2674407269635522,0.2674407269635522,0.2674407269635522,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,54303413.93145107,0.5,0.3,400.0,1,0,1,18,lagrangian_ppo,2025,800.0
2785005.574644599,2785005.574644599,57214830.97214235,0.0,0.0,1.1692307692307693,3.0,2785005.574644599,4.328468331930987,0.9136498605112986,3.883038394814127,0.27924040129646827,0.27924040129646827,0.27924040129646827,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,57214830.97214235,0.5,0.3,400.0,1,0,1,19,lagrangian_ppo,2025,800.0
4098501.584668364,4098501.584668364,59999436.54678695,0.0,0.0,1.3846153846153846,3.0,4098501.584668364,6.751864162439463,0.8540335508820953,4.359199816048465,0.16020004598788382,0.16020004598788382,0.16020004598788382,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,59999436.54678695,0.5,0.3,400.0,1,0,1,20,lagrangian_ppo,2025,800.0
3086686.7568020723,3086686.7568020723,64097538.13145531,0.0,0.0,1.4923076923076923,2.0,3086686.7568020723,5.831288903003586,0.8257450678837875,4.170146771116594,0.2074633072208515,0.2074633072208515,0.2074633072208515,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,64097538.13145531,0.5,0.3,400.0,1,0,1,21,lagrangian_ppo,2025,800.0
4126842.486938938,4126842.486938938,67183824.88825738,0.0,0.0,1.3846153846153846,3.0,4126842.486938938,6.798229846630558,0.8525884269128261,4.368711512395803,0.15782212190104916,0.15782212190104916,0.15782212190104916,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,67183824.88825738,0.5,0.3,400.0,1,0,1,22,lagrangian_ppo,2025,800.0
4101159.0284217983,4101159.0284217983,71310267.37519632,0.0,0.0,1.6,3.0,4101159.0284217983,6.756219885636366,0.8538983437877639,4.360093947428899,0.1599765131427753,0.1599765131427753,0.1599765131427753,1.6,0.032,0,0,0,400.0,0.08,71310267.37519632,0.5,0.3,400.0,1,0,1,23,lagrangian_ppo,2025,800.0
3340293.3346219026,3340293.3346219026,75411026.40361813,0.0,0.0,1.6,2.0,3340293.3346219026,6.399781698442159,0.8039268910327902,4.286694963529303,0.1783262591176741,0.1783262591176741,0.1783262591176741,1.6,0.032,0,0,0,400.0,0.08,75411026.40361813,0.5,0.3,400.0,1,0,1,24,lagrangian_ppo,2025,800.0
1863874.999804182,1863874.999804182,78750919.73824003,0.0,0.0,1.6,1.0,1863874.999804182,4.21577591057704,0.7679858339309384,3.863380138949484,0.28415496526262896,0.28415496526262896,0.28415496526262896,1.6,0.032,0,0,0,400.0,0.08,78750919.73824003,0.5,0.3,400.0,1,0,1,25,lagrangian_ppo,2025,800.0
3824671.503100059,3824671.503100059,80614394.73804422,0.0,0.0,1.1692307692307693,3.0,3824671.503100059,6.293498063897459,0.8676382176956587,4.264790112870935,0.18380247178226614,0.18380247178226614,0.18380247178226614,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,80614394.73804422,0.5,0.3,400.0,1,0,1,26,lagrangian_ppo,2025,800.0
3103403.1529168524,3103403.1529168524,84438666.24114427,0.0,0.0,1.276923076923077,2.0,3103403.1529168524,5.869532720208124,0.8243478385042415,4.17791638721413,0.2055209031964675,0.2055209031964675,0.2055209031964675,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,84438666.24114427,0.5,0.3,400.0,1,0,1,27,lagrangian_ppo,2025,800.0
2314246.3294327674,2314246.3294327674,87541669.39406112,0.0,0.0,1.6,2.0,2314246.3294327674,3.909784700401719,0.884252802299359,3.8115499806497235,0.29711250483756907,0.29711250483756907,0.29711250483756907,1.6,0.032,0,0,0,400.0,0.08,87541669.39406112,0.5,0.3,400.0,1,0,1,28,lagrangian_ppo,2025,800.0
3428624.104054095,3428624.104054095,89855515.72349389,0.0,0.0,1.4923076923076923,3.0,3428624.104054095,5.592622077672023,0.8861929369917066,4.122023086900866,0.21949422827478351,0.21949422827478351,0.21949422827478351,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,89855515.72349389,0.5,0.3,400.0,1,0,1,29,lagrangian_ppo,2025,800.0
2507123.799211413,2507123.799211413,93283739.82754798,0.0,0.0,1.276923076923077,2.0,2507123.799211413,4.42258206982021,0.8707247570133225,3.8996849303565186,0.27507876741087034,0.27507876741087034,0.27507876741087034,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,93283739.82754798,0.5,0.3,400.0,1,0,1,30,lagrangian_ppo,2025,800.0
2567846.323788807,2567846.323788807,95790463.6267594,0.0,0.0,1.3846153846153846,2.0,2567846.323788807,4.57882606544406,0.8663205970034803,3.927770935908685,0.26805726602282876,0.26805726602282876,0.26805726602282876,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,95790463.6267594,0.5,0.3,400.0,1,0,1,31,lagrangian_ppo,2025,800.0
2826466.0036509135,2826466.0036509135,98357909.9505482,0.0,0.0,1.3846153846153846,3.0,2826466.0036509135,4.415678567598358,0.9119777744753598,3.8984568566209976,0.2753857858447506,0.2753857858447506,0.2753857858447506,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,98357909.9505482,0.5,0.3,400.0,1,0,1,32,lagrangian_ppo,2025,800.0
3062236.7308009984,3062236.7308009984,101183975.95419912,0.0,0.0,1.4923076923076923,2.0,3062236.7308009984,5.7751429597821735,0.8277784024418686,4.15876710920553,0.21030822269861751,0.21030822269861751,0.21030822269861751,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,101183975.95419912,0.5,0.3,400.0,1,0,1,33,lagrangian_ppo,2025,800.0
4171325.3286562343,4171325.3286562343,104245812.68500012,0.0,0.0,1.276923076923077,3.0,4171325.3286562343,6.870621668652081,0.850306041284287,4.3835319646510404,0.1541170088372399,0.1541170088372399,0.1541170088372399,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,104245812.68500012,0.5,0.3,400.0,1,0,1,34,lagrangian_ppo,2025,800.0
3047128.9297907436,3047128.9297907436,108416738.01365636,0.0,0.0,1.1692307692307693,3.0,3047128.9297907436,4.86528461277525,0.9028582457112936,3.980662020503802,0.25483449487404947,0.25483449487404947,0.25483449487404947,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,108416738.01365636,0.5,0.3,400.0,1,0,1,35,lagrangian_ppo,2025,800.0
3658668.021561466,3658668.021561466,111463466.94344711,0.0,0.0,1.276923076923077,3.0,3658668.021561466,6.005646578260279,0.8755744984451885,4.205676683903627,0.19858082902409335,0.19858082902409335,0.19858082902409335,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,111463466.94344711,0.5,0.3,400.0,1,0,1,36,lagrangian_ppo,2025,800.0
2469633.8629882173,2469633.8629882173,115121734.96500859,0.0,0.0,0.9538461538461538,2.0,2469633.8629882173,4.324930077791487,0.8734088711128075,3.882416602442118,0.2793958493894705,0.2793958493894705,0.2793958493894705,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,115121734.96500859,0.5,0.3,400.0,1,0,1,37,lagrangian_ppo,2025,800.0
3271657.368507237,3271657.368507237,117590968.8279968,0.0,0.0,1.6,2.0,3271657.368507237,6.248305547937789,0.8099635739299516,4.2554840753834,0.18612898115415008,0.18612898115415008,0.18612898115415008,1.6,0.032,0,0,0,400.0,0.08,117590968.8279968,0.5,0.3,400.0,1,0,1,38,lagrangian_ppo,2025,800.0
3645926.877650829,3645926.877650829,120862226.19650404,0.0,0.0,1.3846153846153846,3.0,3645926.877650829,5.983215069774452,0.8761740661570706,4.201091224448061,0.19972719388798468,0.19972719388798468,0.19972719388798468,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,120862226.19650404,0.5,0.3,400.0,1,0,1,39,lagrangian_ppo,2025,800.0
2959560.3956200425,2959560.3956200425,124507753.07415487,0.0,0.0,1.1692307692307693,2.0,2959560.3956200425,5.536554772799628,0.8361842987040727,4.110821185321743,0.22229470366956414,0.22229470366956414,0.22229470366956414,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,124507753.07415487,0.5,0.3,400.0,1,0,1,40,lagrangian_ppo,2025,800.0
3082922.2129960554,3082922.2129960554,127466913.46977492,0.0,0.0,0.8461538461538463,3.0,3082922.2129960554,4.9360621231155,0.9013435797038453,3.993995325667626,0.25150116858309346,0.25150116858309346,0.25150116858309346,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,127466913.46977492,0.5,0.3,400.0,1,0,1,41,lagrangian_ppo,2025,800.0
2459663.740931129,2459663.740931129,130549435.68277097,0.0,0.0,1.1692307692307693,2.0,2459663.740931129,4.29880306484091,0.8741182147246226,3.8778343276599454,0.2805414180850136,0.2805414180850136,0.2805414180850136,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,130549435.68277097,0.5,0.3,400.0,1,0,1,42,lagrangian_ppo,2025,800.0
2789695.918290251,2789695.918290251,133008699.42370209,0.0,0.0,1.0615384615384615,2.0,2789695.918290251,5.131132449740278,0.8496244607490694,4.031251535830746,0.2421871160423135,0.2421871160423135,0.2421871160423135,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,133008699.42370209,0.5,0.3,400.0,1,0,1,43,lagrangian_ppo,2025,800.0
2857300.9076980413,2857300.9076980413,135797995.34199235,0.0,0.0,1.6,2.0,2857300.9076980413,5.294169648925896,0.8443444229414075,4.062925851027035,0.23426853724324112,0.23426853724324112,0.23426853724324112,1.6,0.032,0,0,0,400.0,0.08,135797995.34199235,0.5,0.3,400.0,1,0,1,44,lagrangian_ppo,2025,800.0
3390770.5228985874,3390770.5228985874,138654896.24969038,0.0,0.0,1.3846153846153846,3.0,3390770.5228985874,5.522947332325186,0.887898622077892,4.108109047057884,0.222972738235529,0.222972738235529,0.222972738235529,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,138654896.24969038,0.5,0.3,400.0,1,0,1,45,lagrangian_ppo,2025,800.0
2594270.142028232,2594270.142028232,142045266.77258897,0.0,0.0,1.6,3.0,2594270.142028232,3.9148163257519966,0.9211768372004744,3.8123836634887263,0.29690408412781844,0.29690408412781844,0.29690408412781844,1.6,0.032,0,0,0,400.0,0.08,142045266.77258897,0.5,0.3,400.0,1,0,1,46,lagrangian_ppo,2025,800.0
3220532.108182348,3220532.108182348,144639136.9146172,0.0,0.0,1.6,3.0,3220532.108182348,5.20306013552969,0.8954267649409603,4.045167926541359,0.23870801836466016,0.23870801836466016,0.23870801836466016,1.6,0.032,0,0,0,400.0,0.08,144639136.9146172,0.5,0.3,400.0,1,0,1,47,lagrangian_ppo,2025,800.0
3768721.6857590964,3768721.6857590964,147859269.02279955,0.0,0.0,1.4923076923076923,3.0,3768721.6857590964,6.197373985590002,0.870339020206964,4.245004900505402,0.1887487748736496,0.1887487748736496,0.1887487748736496,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,147859269.02279955,0.5,0.3,400.0,1,0,1,48,lagrangian_ppo,2025,800.0
3130873.9164216155,3130873.9164216155,151627590.70855865,0.0,0.0,1.0615384615384615,3.0,3130873.9164216155,5.030004327608499,0.899298716614958,4.011846253264674,0.24703843668383133,0.24703843668383133,0.24703843668383133,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,151627590.70855865,0.5,0.3,400.0,1,0,1,49,lagrangian_ppo,2025,800.0
2611575.0781213487,2611575.0781213487,154758064.62498027,0.0,0.0,1.0615384615384615,3.0,2611575.0781213487,3.953236729092268,0.9205050294346063,3.818770167565372,0.29530745810865694,0.29530745810865694,0.29530745810865694,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,154758064.62498027,0.5,0.3,400.0,1,0,1,50,lagrangian_ppo,2025,800.0
2755610.0804896746,2755610.0804896746,157369239.7031016,0.0,0.0,1.6,2.0,2755610.0804896746,5.0480428354416285,0.8522522805825744,4.0152935150633855,0.24617662123415354,0.24617662123415354,0.24617662123415354,1.6,0.032,0,0,0,400.0,0.08,157369239.7031016,0.5,0.3,400.0,1,0,1,51,lagrangian_ppo,2025,800.0
2650707.490472851,2650707.490472851,160124449.78359127,0.0,0.0,1.276923076923077,2.0,2650707.490472851,4.788386027324675,0.8601965878813211,3.9662919439455586,0.25842701401361035,0.25842701401361035,0.25842701401361035,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,160124449.78359127,0.5,0.3,400.0,1,0,1,52,lagrangian_ppo,2025,800.0
3552929.545395454,3552929.545395454,162774757.27406412,0.0,0.0,1.0615384615384615,3.0,3552929.545395454,5.817949337316761,0.8805094176256371,4.167440133629458,0.20813996659263556,0.20813996659263556,0.20813996659263556,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,162774757.27406412,0.5,0.3,400.0,1,0,1,53,lagrangian_ppo,2025,800.0
3151251.2948651775,3151251.2948651775,166327286.8194596,0.0,0.0,1.276923076923077,2.0,3151251.2948651775,5.978371311015161,0.8203167563646305,4.200101572335212,0.19997460691619692,0.19997460691619692,0.19997460691619692,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,166327286.8194596,0.5,0.3,400.0,1,0,1,54,lagrangian_ppo,2025,800.0
8001132.926882651,8001132.926882651,169478138.11432478,0.0,0.0,1.3846153846153846,2.0,8001132.926882651,14.7730314299252,0.22299000003714123,4.999890340616944,2.7414845764051078e-05,2.7414845764051078e-05,2.7414845764051078e-05,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,169478138.11432478,0.5,0.3,400.0,1,0,1,55,lagrangian_ppo,2025,800.0
3793389.7697807257,3793389.7697807257,177478871.04120743,0.0,0.0,1.6,1.0,3793389.7697807257,11.094143515368886,0.27623218663943794,4.956173647224925,0.010956588193768794,0.010956588193768794,0.010956588193768794,1.6,0.032,0,0,0,400.0,0.08,177478871.04120743,0.5,0.3,400.0,1,0,1,56,lagrangian_ppo,2025,800.0
4814443.612836611,4814443.612836611,181271860.81098816,0.0,0.0,0.5230769230769231,2.0,4814443.612836611,9.349545762555728,0.6502152273489761,4.812661022081166,0.04683474447970854,0.04683474447970854,0.04683474447970854,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,181271860.81098816,0.5,0.3,400.0,1,0,1,57,lagrangian_ppo,2025,800.0
1919552.0418014766,1919552.0418014766,186085904.42382476,0.0,0.0,0.4153846153846154,1.0,1919552.0418014766,4.445219080640303,0.7570654449777986,3.903719580992965,0.27407010475175875,0.27407010475175875,0.27407010475175875,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,186085904.42382476,0.5,0.3,400.0,1,0,1,58,lagrangian_ppo,2025,800.0
7597870.773594631,7597870.773594631,188005056.46562624,0.0,0.0,1.0615384615384615,2.0,7597870.773594631,14.122432372144988,0.27476106136842826,4.99952718096753,0.00011820475811734575,0.00011820475811734575,0.00011820475811734575,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,188005056.46562624,0.5,0.3,400.0,1,0,1,59,lagrangian_ppo,2025,800.0
5792590.364663188,5792590.364663188,195602527.23922086,0.0,0.0,0.3076923076923077,3.0,5792590.364663188,9.26265248838498,0.7548144439674034,4.8017098720477644,0.04957253198805895,0.04957253198805895,0.04957253198805895,0.3076923076923077,0.006153846153846155,0,0,0,400.0,0.08,195602527.23922086,0.5,0.3,400.0,1,0,1,60,lagrangian_ppo,2025,800.0
3152035.409680731,3152035.409680731,201394717.60388404,0.0,0.0,0.5230769230769231,1.0,3152035.409680731,8.970268005670473,0.45434030095770894,4.762166809200242,0.05945829769993956,0.05945829769993956,0.05945829769993956,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,201394717.60388404,0.5,0.3,400.0,1,0,1,61,lagrangian_ppo,2025,800.0
4019645.1607034006,4019645.1607034006,204546353.01356477,0.0,0.0,1.0615384615384615,1.0,4019645.1607034006,11.823964453247745,0.21828882802660898,4.980655173438853,0.004836206640286806,0.004836206640286806,0.004836206640286806,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,204546353.01356477,0.5,0.3,400.0,1,0,1,62,lagrangian_ppo,2025,800.0
4436881.912298044,4436881.912298044,208565598.17426816,0.0,0.0,0.4153846153846154,2.0,4436881.912298044,8.637869386217899,0.6939258002540787,4.712364887397637,0.07190877815059071,0.07190877815059071,0.07190877815059071,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,208565598.17426816,0.5,0.3,400.0,1,0,1,63,lagrangian_ppo,2025,800.0
8502458.607845096,8502458.607845096,213002080.0865662,0.0,0.0,1.276923076923077,2.0,8502458.607845096,15.573515908756523,0.16458084499507614,4.999986916811907,3.2707970232166625e-06,3.2707970232166625e-06,3.2707970232166625e-06,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,213002080.0865662,0.5,0.3,400.0,1,0,1,64,lagrangian_ppo,2025,800.0
4647019.426775746,4647019.426775746,221504138.6944113,0.0,0.0,0.5230769230769231,2.0,4647019.426775746,9.03685048743035,0.6699525112922904,4.771531725827894,0.057117068543026374,0.057117068543026374,0.057117068543026374,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,221504138.6944113,0.5,0.3,400.0,1,0,1,65,lagrangian_ppo,2025,800.0
7714083.095987032,7714083.095987032,226150758.12118706,0.0,0.0,0.8461538461538463,3.0,7714083.095987032,11.71173266297328,0.6099551252313965,4.977854946510026,0.005536263372493553,0.005536263372493553,0.005536263372493553,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,226150758.12118706,0.5,0.3,400.0,1,0,1,66,lagrangian_ppo,2025,800.0
5715840.6881723935,5715840.6881723935,233864441.21717408,0.0,0.0,0.5230769230769231,2.0,5715840.6881723935,10.968888339088679,0.5352777426959194,4.95026291826439,0.012434270433902463,0.012434270433902463,0.012434270433902463,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,233864441.21717408,0.5,0.3,400.0,1,0,1,67,lagrangian_ppo,2025,800.0
3286471.993580304,3286471.993580304,239579881.90534648,0.0,0.0,0.3076923076923077,2.0,3286471.993580304,6.281143483135873,0.8086689215102889,4.26224544050866,0.1844386398728351,0.1844386398728351,0.1844386398728351,0.3076923076923077,0.006153846153846155,0,0,0,400.0,0.08,239579881.90534648,0.5,0.3,400.0,1,0,1,68,lagrangian_ppo,2025,800.0
3734092.722404879,3734092.722404879,242865953.8989268,0.0,0.0,1.6,1.0,3734092.722404879,10.901454526509914,0.2920936298687842,4.946840984474305,0.013289753881423819,0.013289753881423819,0.013289753881423819,1.6,0.032,0,0,0,400.0,0.08,242865953.8989268,0.5,0.3,400.0,1,0,1,69,lagrangian_ppo,2025,800.0
6613287.947476165,6613287.947476165,246599646.62133166,0.0,0.0,0.8461538461538463,2.0,6613287.947476165,12.501572844095335,0.41087683750722354,4.992108057661366,0.0019729855846583317,0.0019729855846583317,0.0019729855846583317,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,246599646.62133166,0.5,0.3,400.0,1,0,1,70,lagrangian_ppo,2025,800.0
7193542.877635002,7193542.877635002,253212534.56880784,0.0,0.0,0.8461538461538463,2.0,7193542.877635002,13.46299254879914,0.3296042098974107,4.998310237220059,0.00042244069498536716,0.00042244069498536716,0.00042244069498536716,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,253212534.56880784,0.5,0.3,400.0,1,0,1,71,lagrangian_ppo,2025,800.0
5742941.780077448,5742941.780077448,260405677.44644284,0.0,0.0,0.4153846153846154,3.0,5742941.780077448,9.19498349780984,0.7581041356807622,4.792925146220689,0.051768713444827676,0.051768713444827676,0.051768713444827676,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,260405677.44644284,0.5,0.3,400.0,1,0,1,72,lagrangian_ppo,2025,800.0
4787009.534112453,4787009.534112453,266148219.2265203,0.0,0.0,0.5230769230769231,2.0,4787009.534112453,9.298604095162469,0.6534872508561116,4.806285896933277,0.04842852576668073,0.04842852576668073,0.04842852576668073,0.5230769230769231,0.010461538461538463,0,0,0,400.0,0.08,266148219.2265203,0.5,0.3,400.0,1,0,1,73,lagrangian_ppo,2025,800.0
11255244.738460729,11255244.738460729,270934828.76063275,0.0,0.0,0.9538461538461538,3.0,11255244.738460729,15.73010567779419,0.2873467400458551,4.999991771418418,2.0571453955995064e-06,2.0571453955995064e-06,2.0571453955995064e-06,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,270934828.76063275,0.5,0.3,400.0,1,0,1,74,lagrangian_ppo,2025,800.0
5374940.844113402,5374940.844113402,282189673.4990935,0.0,0.0,0.2,3.0,5374940.844113402,8.68426753071511,0.7817581226126394,4.719612935439531,0.07009676614011738,0.07009676614011738,0.07009676614011738,0.2,0.004,0,0,0,400.0,0.08,282189673.4990935,0.5,0.3,400.0,1,0,1,75,lagrangian_ppo,2025,800.0
