t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,lyapunov_greedy_oracle,2,400,128,50,1.0,5.622702205031612,795.7815220206975
2,lyapunov_greedy_oracle,2,400,128,50,1.0,20.598413980710646,798.7747578709605
3,lyapunov_greedy_oracle,2,400,128,50,1.0,8.242178324368897,1349.1110882216888
4,lyapunov_greedy_oracle,2,400,128,50,1.0,9.279336812647363,1020.9914471009914
5,lyapunov_greedy_oracle,2,400,128,50,1.0,12.482546552935194,816.0417832762095
6,lyapunov_greedy_oracle,2,400,128,50,1.0,7.151921973853806,999.1811715995797
7,lyapunov_greedy_oracle,2,400,128,50,1.0,10.371726252186596,1158.1097289303214
8,lyapunov_greedy_oracle,2,400,128,50,1.0,17.492029994012597,949.0854231018981
9,lyapunov_greedy_oracle,2,400,128,50,1.0,5.978773880160687,778.1131320153635
10,lyapunov_greedy_oracle,2,400,128,50,1.0,9.578135107611898,833.8141416121107
11,lyapunov_greedy_oracle,2,400,128,50,1.0,7.633914460314823,1316.620633837129
12,lyapunov_greedy_oracle,2,400,128,50,1.0,9.521420576550513,1270.3361663472397
13,lyapunov_greedy_oracle,2,400,128,50,1.0,-1.6008273204678325,824.9226231898294
14,lyapunov_greedy_oracle,2,400,128,50,1.0,7.850553128375622,607.5533580186379
15,lyapunov_greedy_oracle,2,400,128,50,1.0,18.518632951407596,1068.0507459351538
16,lyapunov_greedy_oracle,2,400,128,50,1.0,5.633456356515415,877.2353035285046
17,lyapunov_greedy_oracle,2,400,128,50,1.0,9.589308612166572,619.8521104612589
18,lyapunov_greedy_oracle,2,400,128,50,1.0,0.8780154946056591,947.7553045818571
19,lyapunov_greedy_oracle,2,400,128,50,1.0,19.088372176663267,1151.3234027812682
20,lyapunov_greedy_oracle,2,400,128,50,1.0,1.8020702941913864,1104.3581178937156
21,lyapunov_greedy_oracle,2,400,128,50,1.0,18.342265714134086,856.5869249273517
22,lyapunov_greedy_oracle,2,400,128,50,1.0,0.012030326801774294,1019.15025054808
23,lyapunov_greedy_oracle,2,400,128,50,1.0,14.022569723507324,1304.5906996680917
24,lyapunov_greedy_oracle,2,400,128,50,1.0,5.672986105761312,803.4550421141776
25,lyapunov_greedy_oracle,2,400,128,50,1.0,11.188978353240394,925.007375380069
26,lyapunov_greedy_oracle,2,400,128,50,1.0,12.475074756469862,808.918881017536
27,lyapunov_greedy_oracle,2,400,128,50,1.0,8.864276611568235,1025.346218294675
28,lyapunov_greedy_oracle,2,400,128,50,1.0,7.3597744008378525,856.2707442907697
29,lyapunov_greedy_oracle,2,400,128,50,1.0,15.723981636331587,1134.6799038873212
