t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,3,200,256,50,1.0,10.863132110930405,1012.9320252743875
2,sw_ucb,3,200,256,50,1.0,5.107954403803021,1041.6074007410232
3,sw_ucb,3,200,256,50,1.0,15.78448443844578,907.741495145235
4,sw_ucb,3,200,256,50,1.0,11.185764226652186,845.7528156747402
5,sw_ucb,3,200,256,50,1.0,9.278879602846114,1265.6478192598358
6,sw_ucb,3,200,256,50,1.0,7.370356531157795,781.6445705587015
7,sw_ucb,3,200,256,50,1.0,11.226529466864104,563.6237814708109
8,sw_ucb,3,200,256,50,1.0,7.609683300489317,1251.6134831197198
9,sw_ucb,3,200,256,50,1.0,8.872055958676773,569.784895157663
10,sw_ucb,3,200,256,50,1.0,11.103061097325792,1030.2505819645446
11,sw_ucb,3,200,256,50,1.0,6.398054408028623,679.7316570625915
12,sw_ucb,3,200,256,50,1.0,16.553683967767803,865.6031619451446
13,sw_ucb,3,200,256,50,1.0,14.817669711805262,957.3047295221811
14,sw_ucb,3,200,256,50,1.0,2.1317024328597887,1055.5120706129069
15,sw_ucb,3,200,256,50,1.0,9.827689040734597,972.859839431893
16,sw_ucb,3,200,256,50,1.0,-0.12974523038448105,981.019669112184
17,sw_ucb,3,200,256,50,1.0,11.596893836992336,1154.9451915677437
18,sw_ucb,3,200,256,50,1.0,7.748173240172699,792.060994194996
19,sw_ucb,3,200,256,50,1.0,-1.9890429022262914,1284.6177271285096
20,sw_ucb,3,200,256,50,1.0,2.5981828593595058,1150.426027403713
21,sw_ucb,3,200,256,50,1.0,9.801169330652723,1093.3565360519171
22,sw_ucb,3,200,256,50,1.0,25.26412481554765,1088.267672925721
23,sw_ucb,3,200,256,50,1.0,8.041626828921052,849.4737187470615
24,sw_ucb,3,200,256,50,1.0,3.265301493877492,1089.1723730317422
25,sw_ucb,3,200,256,50,1.0,4.598049964178346,706.8497905753386
26,sw_ucb,3,200,256,50,1.0,7.807814866413198,886.4227841413223
27,sw_ucb,3,200,256,50,1.0,5.803034910132296,859.8063878563034
28,sw_ucb,3,200,256,50,1.0,18.060727588000955,941.5832247847916
29,sw_ucb,3,200,256,50,1.0,4.053516776630474,1340.5808169191992
30,sw_ucb,3,200,256,50,1.0,11.755979389590037,602.2484193093608
31,sw_ucb,3,200,256,50,1.0,2.9759730795284334,1068.5272612996569
32,sw_ucb,3,200,256,50,1.0,10.466969563817104,1024.1211761458787
33,sw_ucb,3,200,256,50,1.0,-7.486670822419821,1033.8395347148817
34,sw_ucb,3,200,256,50,1.0,6.419963307986734,905.095105276562
35,sw_ucb,3,200,256,50,1.0,12.854290422492326,810.5846968421115
36,sw_ucb,3,200,256,50,1.0,15.501732525373324,866.6460470884437
37,sw_ucb,3,200,256,50,1.0,13.430677922507849,1397.772499651439
38,sw_ucb,3,200,256,50,1.0,11.33652722173419,1074.2918184336513
39,sw_ucb,3,200,256,50,1.0,6.777878133498874,923.8082684329235
40,sw_ucb,3,200,256,50,1.0,15.2572915253165,1088.7228881007095
41,sw_ucb,3,200,256,50,1.0,8.360221939434501,1137.0937244450215
42,sw_ucb,3,200,256,50,1.0,14.955297966009066,951.5734342695008
43,sw_ucb,3,200,256,50,1.0,6.741623258320194,1170.0963436507252
44,sw_ucb,3,200,256,50,1.0,16.69232313938494,1288.0732766904302
45,sw_ucb,3,200,256,50,1.0,10.633952926194858,594.9291410637884
46,sw_ucb,3,200,256,50,1.0,2.4744020368428963,696.6574332012901
47,sw_ucb,3,200,256,50,1.0,13.096064708238208,1089.0159127616348
48,sw_ucb,3,200,256,50,1.0,8.600994175775213,1426.5092495254928
49,sw_ucb,3,200,256,50,1.0,15.942812408279401,946.0738916015843
50,sw_ucb,3,200,256,50,1.0,4.282428458816616,888.4693952512771
51,sw_ucb,3,200,256,50,1.0,13.128979024411866,1480.0901654671227
52,sw_ucb,3,200,256,50,1.0,8.007383614224143,1008.0645955148392
53,sw_ucb,3,200,256,50,1.0,20.782780382206383,1289.6106318174984
54,sw_ucb,3,200,256,50,1.0,18.275425796075012,983.357419135223
55,sw_ucb,3,200,256,50,1.0,18.56517866037843,1123.1903022551396
56,sw_ucb,3,200,256,50,1.0,17.26294214618092,843.9708018727822
57,sw_ucb,3,200,256,50,1.0,13.596798472497083,965.8630055397646
