q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
1868865.877038734,1868865.877038734,995763774.2643396,0.0,1.0941441057134371,1.6,3.0,1868865.877038734,2.0953642623834483,0.947429584074039,3.5523084354192624,0.36192289114518433,0.36192289114518433,0.36192289114518433,1.6,0.032,0,0,1,400.0,0.08,995763774.2643396,0.5,0.3,400.0,1,0,1,210,lagrangian_ppo,2027,800.0
1638773.588560683,1638773.588560683,997632240.1413783,0.0,1.1560669968586215,1.6,3.0,1638773.588560683,1.401556208784755,0.9550139802925547,3.4741144890741693,0.3814713777314577,0.3814713777314577,0.3814713777314577,1.6,0.032,0,0,1,400.0,0.08,997632240.1413783,0.5,0.3,400.0,1,0,1,211,lagrangian_ppo,2027,800.0
1999026.880874975,1999026.880874975,999270613.729939,0.0,1.2375383745900792,1.6,3.0,1999026.880874975,2.457920441635288,0.9429854571555386,3.5975940854214317,0.35060147864464203,0.35060147864464203,0.35060147864464203,1.6,0.032,0,0,1,400.0,0.08,999270613.729939,0.5,0.3,400.0,1,0,1,212,lagrangian_ppo,2027,800.0
1434452.3049985005,1434452.3049985005,1001269240.610814,0.0,1.2881398532347212,1.6,3.0,1434452.3049985005,0.7146633239418625,0.9614663573179346,3.4068492767743312,0.3982876808064172,0.3982876808064172,0.3982876808064172,1.6,0.032,0,0,1,400.0,0.08,1001269240.610814,0.5,0.3,400.0,1,0,1,213,lagrangian_ppo,2027,800.0
2229023.414666949,2229023.414666949,1002703292.9158125,0.0,1.3864275340411385,1.6,3.0,2229023.414666949,3.0556300831677885,0.9348528385794004,3.679256607641562,0.3301858480896095,0.3301858480896095,0.3301858480896095,1.6,0.032,0,0,1,400.0,0.08,1002703292.9158125,0.5,0.3,400.0,1,0,1,214,lagrangian_ppo,2027,800.0
2137243.384897459,2137243.384897459,1004931916.3304794,0.0,1.416613382130748,1.6,3.0,2137243.384897459,2.8231211978019646,0.9381415779528401,3.6464346935462086,0.33839132661344784,0.33839132661344784,0.33839132661344784,1.6,0.032,0,0,1,400.0,0.08,1004931916.3304794,0.5,0.3,400.0,1,0,1,215,lagrangian_ppo,2027,800.0
1727827.340150435,1727827.340150435,1007068759.7153769,0.0,1.455004708744196,1.6,3.0,1727827.340150435,1.6789387154844473,0.9521191524147933,3.504083245608003,0.3739791885979992,0.3739791885979992,0.3739791885979992,1.6,0.032,0,0,1,400.0,0.08,1007068759.7153769,0.5,0.3,400.0,1,0,1,216,lagrangian_ppo,2027,800.0
1462450.824287302,1462450.824287302,1008796187.0555273,0.0,1.5289838973421952,1.6,3.0,1462450.824287302,0.813444298634221,0.9605975563750405,3.4159399320836767,0.39601501697908076,0.39601501697908076,0.39601501697908076,1.6,0.032,0,0,1,400.0,0.08,1008796187.0555273,0.5,0.3,400.0,1,0,1,217,lagrangian_ppo,2027,800.0
1534207.0705602104,1534207.0705602104,1010258237.8798146,0.0,1.624998914321276,1.6,3.0,1534207.0705602104,1.0595457464018017,0.9583487666765239,3.43942390008493,0.3901440249787676,0.3901440249787676,0.3901440249787676,1.6,0.032,0,0,1,400.0,0.08,1010258237.8798146,0.5,0.3,400.0,1,0,1,218,lagrangian_ppo,2027,800.0
179608.440576131,179608.440576131,1011792044.9503748,0.0,1.7151429393000437,0.4153846153846154,1.0,179608.440576131,-8.775336047150775,0.986829850199533,3.0463934345876447,0.48840164135308883,0.48840164135308883,0.48840164135308883,0.4153846153846154,0.008307692307692308,0,0,1,400.0,0.08,1011792044.9503748,0.5,0.3,400.0,1,0,1,219,lagrangian_ppo,2027,800.0
