q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
6439072.725808625,6439072.725808625,7158747921.516605,0.0,17.918224057284974,0.7384615384615385,3.0,6439072.725808625,10.120463259842811,0.7098449919399006,4.89345044517776,0.02663738870556004,0.02663738870556004,0.02663738870556004,0.7384615384615385,0.01476923076923077,0,0,0,400.0,0.08,7158747921.516605,0.5,0.3,400.0,1,0,1,1699,lagrangian_ppo,2026,800.0
2394067.997910376,2394067.997910376,7165186594.242414,0.0,17.918224057284974,1.6,1.0,2394067.997910376,6.290398070660286,0.6533531887697933,4.264151567192345,0.18396210820191383,0.18396210820191383,0.18396210820191383,1.6,0.032,0,0,0,400.0,0.08,7165186594.242414,0.5,0.3,400.0,1,0,1,1700,lagrangian_ppo,2026,800.0
2041557.5167744907,2041557.5167744907,7167580262.240325,0.0,17.918224057284974,0.9538461538461538,1.0,2041557.5167744907,4.937225154569574,0.7322086634440886,3.9942152631034293,0.2514461842241426,0.2514461842241426,0.2514461842241426,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,7167580262.240325,0.5,0.3,400.0,1,0,1,1701,lagrangian_ppo,2026,800.0
2634253.2200816404,2634253.2200816404,7169621419.757099,0.0,17.918224057284974,1.3846153846153846,1.0,2634253.2200816404,7.167157080355132,0.5940132548328327,4.443696993261376,0.13907575168465597,0.13907575168465597,0.13907575168465597,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,7169621419.757099,0.5,0.3,400.0,1,0,1,1702,lagrangian_ppo,2026,800.0
7607164.520245611,7607164.520245611,7172255272.9771805,0.0,17.918224057284974,1.0615384615384615,3.0,7607164.520245611,11.582419466248366,0.6188658274675382,4.974235785533327,0.006441053616668371,0.006441053616668371,0.006441053616668371,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,7172255272.9771805,0.5,0.3,400.0,1,0,1,1703,lagrangian_ppo,2026,800.0
4299523.622186809,4299523.622186809,7179862037.497426,0.0,17.918224057284974,0.4153846153846154,3.0,4299523.622186809,7.076730282816331,0.8436308469716941,4.425460716709787,0.14363482082255324,0.14363482082255324,0.14363482082255324,0.4153846153846154,0.008307692307692308,0,0,0,400.0,0.08,7179862037.497426,0.5,0.3,400.0,1,0,1,1704,lagrangian_ppo,2026,800.0
5176296.210423052,5176296.210423052,7184161161.119613,0.0,17.918224057284974,0.9538461538461538,3.0,5176296.210423052,8.401295914166404,0.7939941806358577,4.67399765197955,0.08150058700511248,0.08150058700511248,0.08150058700511248,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,7184161161.119613,0.5,0.3,400.0,1,0,1,1705,lagrangian_ppo,2026,800.0
4081120.3545318265,4081120.3545318265,7189337057.330036,0.0,17.918224057284974,0.8461538461538463,2.0,4081120.3545318265,7.943559149581751,0.7324170093989912,4.593696680914447,0.10157582977138829,0.10157582977138829,0.10157582977138829,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,7189337057.330036,0.5,0.3,400.0,1,0,1,1706,lagrangian_ppo,2026,800.0
2309873.671574519,2309873.671574519,7193417777.684568,0.0,17.918224057284974,1.1692307692307693,1.0,2309873.671574519,5.9751930522123375,0.6731146142972158,4.199452307360083,0.2001369231599792,0.2001369231599792,0.2001369231599792,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,7193417777.684568,0.5,0.3,400.0,1,0,1,1707,lagrangian_ppo,2026,800.0
7910730.059287063,7910730.059287063,7195727251.356143,0.0,17.918224057284974,1.276923076923077,3.0,7910730.059287063,11.94790121843021,0.5933338617586736,4.983408115540909,0.004147971114772718,0.004147971114772718,0.004147971114772718,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,7195727251.356143,0.5,0.3,400.0,1,0,1,1708,lagrangian_ppo,2026,800.0
2397719.3198517454,2397719.3198517454,7203637581.41543,0.0,17.918224057284974,1.4923076923076923,1.0,2397719.3198517454,6.303967993961908,0.6524834869801346,4.266946929463376,0.18326326763415596,0.18326326763415596,0.18326326763415596,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,7203637581.41543,0.5,0.3,400.0,1,0,1,1709,lagrangian_ppo,2026,800.0
1800180.783733396,1800180.783733396,7206034900.735282,0.0,17.918224057284974,0.7384615384615385,1.0,1800180.783733396,3.949135095177101,0.7801540619849878,3.8180866238628233,0.2954783440342942,0.2954783440342942,0.2954783440342942,0.7384615384615385,0.01476923076923077,0,0,0,400.0,0.08,7206034900.735282,0.5,0.3,400.0,1,0,1,1710,lagrangian_ppo,2026,800.0
4251473.202698784,4251473.202698784,7207834681.519015,0.0,17.918224057284974,1.276923076923077,2.0,4251473.202698784,8.279193714684087,0.7143188386987631,4.653317336060672,0.08667066598483197,0.08667066598483197,0.08667066598483197,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,7207834681.519015,0.5,0.3,400.0,1,0,1,1711,lagrangian_ppo,2026,800.0
2140173.9000976705,2140173.9000976705,7212085754.721714,0.0,17.918224057284974,1.1692307692307693,1.0,2140173.9000976705,5.325189279372916,0.7111903394764072,4.069003819169901,0.23274904520752462,0.23274904520752462,0.23274904520752462,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,7212085754.721714,0.5,0.3,400.0,1,0,1,1712,lagrangian_ppo,2026,800.0
4610246.781562264,4610246.781562264,7214225528.621812,0.0,17.918224057284974,1.6,2.0,4610246.781562264,8.96757326087839,0.6742126443240326,4.761783391928979,0.05955415201775508,0.05955415201775508,0.05955415201775508,1.6,0.032,0,0,0,400.0,0.08,7214225528.621812,0.5,0.3,400.0,1,0,1,1713,lagrangian_ppo,2026,800.0
7076627.407600072,7076627.407600072,7218835375.403374,0.0,17.918224057284974,1.276923076923077,3.0,7076627.407600072,10.930402622028542,0.661681816014752,4.948330988861152,0.012917252784711833,0.012917252784711833,0.012917252784711833,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,7218835375.403374,0.5,0.3,400.0,1,0,1,1714,lagrangian_ppo,2026,800.0
5005396.496150727,5005396.496150727,7225911602.810974,0.0,17.918224057284974,0.6307692307692307,3.0,5005396.496150727,8.153312644529283,0.804224910749747,4.631413306096508,0.09214667347587294,0.09214667347587294,0.09214667347587294,0.6307692307692307,0.012615384615384615,0,0,0,400.0,0.08,7225911602.810974,0.5,0.3,400.0,1,0,1,1715,lagrangian_ppo,2026,800.0
3775920.605496656,3775920.605496656,7230916599.307125,0.0,17.918224057284974,0.9538461538461538,2.0,3775920.605496656,7.325732103321691,0.7632943158078946,4.475378266058743,0.13115543348531428,0.13115543348531428,0.13115543348531428,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,7230916599.307125,0.5,0.3,400.0,1,0,1,1716,lagrangian_ppo,2026,800.0
