t,E_slot_J,energy_budget_per_slot_j,S_eff_bps,arrivals_bps,delta_queue_used,Q_t_used,sWER_clip,semantic_budget,B_eff_Hz,B_min_kHz,latency_budget_q_bps,feasible_energy_guard,feasible_queue_guard,feasible_sem_guard,P_max_energy,P_min_sem,P_min_queue,action_in_guard_set,fallback_used,bad_energy,bad_queue,bad_sem,q_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER,P_tx_W,violate_lat,violate_eng,violate_sem,S_bits,sinr_req_lin,feasible_set_nonempty,slot_sec,A_bits,epsilon_energy,Q_bits,Q_next_bits,queue_violation,pd_active,guard_sem_active,guard_queue_active,guard_energy_active,guard_active,decision_latency_ms
11,0.020308424416222267,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.20420567480580706,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,1.0154212208111133,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.152682815295844,0.25,0.25,1.0154212208111133,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,0.0,8.574865682779638,1,0,1,1,1,1,6.147499996586703
12,0.01998380426460033,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.2009415477736494,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,0.9991902132300163,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.1526710398076077,0.25,0.25,0.9991902132300163,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,8.574865682779638,17.149731365559276,1,0,1,1,1,1,6.043499990482815
13,0.0165471757637378,0.5,3976.2390193859087,2400.0,0.08,0.0,0.25,0.25,10000.0,5.0,1200.0,1,1,1,25.0,0.1663854922327319,0.2,1,0,0,0,0,3976.2390193859087,0.0,0.0,5.551115123125783e-17,0.82735878818689,2.0,3976.2390193859087,4.96776408218645,0.008481780773098673,3.8561873695058595,0.25,0.25,0.82735878818689,1,0,0,78.85026863444072,3.1388922533374566,1,0.02,48.0,0.0,17.149731365559276,0.0,1,0,1,1,1,1,4.175399997620843
14,0.024265681508715487,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.24399676535969275,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,1.2132840754357743,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.15281450476913,0.25,0.25,1.2132840754357743,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,0.0,8.574865682779638,1,0,1,1,1,1,6.1160000041127205
15,0.02096510265426323,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.21080871894065029,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,1.0482551327131615,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.1527992290423454,0.25,0.25,1.0482551327131615,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,8.574865682779638,17.149731365559276,1,0,1,1,1,1,6.068700007745065
16,0.011199749897765229,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.1126159488622136,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,5.551115123125783e-17,0.5599874948882614,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.152736640075261,0.25,0.25,0.5599874948882614,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,17.149731365559276,25.724597048338914,1,0,1,1,1,1,6.075600002077408
17,0.019103379441998778,0.5,3976.2390193859083,2400.0,0.08,0.0,0.25000000000000006,0.25,10000.0,5.0,1200.0,1,1,1,25.0,0.19208868251289,0.2,1,0,0,0,0,3976.2390193859083,0.0,0.0,1.1102230246251565e-16,0.9551689720999389,2.0,3976.2390193859083,4.967764082186449,0.008481780773098696,3.856332016280834,0.25000000000000006,0.25000000000000006,0.9551689720999389,1,0,1,78.85026863444072,3.1388922533374566,1,0.02,48.0,0.0,25.724597048338914,0.0,1,0,1,1,1,1,4.081199993379414
18,0.016458736731129023,0.5,3976.2390193859087,2400.0,0.08,0.0,0.25,0.25,10000.0,5.0,1200.0,1,1,1,25.0,0.16549621830567032,0.2,1,0,0,0,0,3976.2390193859087,0.0,0.0,1.1102230246251565e-16,0.8229368365564512,2.0,3976.2390193859087,4.96776408218645,0.008481780773098673,3.8564374698722954,0.25,0.25,0.8229368365564512,1,0,0,78.85026863444072,3.1388922533374566,1,0.02,48.0,0.0,0.0,0.0,1,0,1,1,1,1,4.080400001839735
19,0.010181312317282818,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.10237533496191134,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,1.1102230246251565e-16,0.5090656158641409,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.1529658248099355,0.25,0.25,0.5090656158641409,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,0.0,8.574865682779638,1,0,1,1,1,1,6.103799998527393
20,0.012078069392729048,0.5,1988.1195096929544,2400.0,0.08,0.0,0.25,0.25,5000.0,5.0,1200.0,1,1,1,25.0,0.12144764459046085,0.2,1,0,0,0,0,1988.1195096929544,0.0,0.0,1.1102230246251565e-16,0.6039034696364524,1.0,1988.1195096929544,4.96776408218645,0.008481780773098673,3.152892486511412,0.25,0.25,0.6039034696364524,1,0,0,39.42513431722036,3.1388922533374566,1,0.02,48.0,0.0,8.574865682779638,17.149731365559276,1,0,1,1,1,1,6.00720000511501
