t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,2,200,64,50,1.0,13.092922773027551,1216.918607952575
2,sw_ucb,2,200,64,50,1.0,11.82505091213219,1216.1751794764448
3,sw_ucb,2,200,64,50,1.0,14.361507672046764,958.7426980909058
4,sw_ucb,2,200,64,50,1.0,10.301168527183751,599.759211024659
5,sw_ucb,2,200,64,50,1.0,11.748170429423384,911.5145615991553
6,sw_ucb,2,200,64,50,1.0,12.378698344341247,848.9084031411406
7,sw_ucb,2,200,64,50,1.0,23.792669490530873,1282.9803682032243
8,sw_ucb,2,200,64,50,1.0,9.168862873020688,887.527408497553
9,sw_ucb,2,200,64,50,1.0,15.448050363576957,926.2742900182693
10,sw_ucb,2,200,64,50,1.0,12.736565719901797,1242.6912131654942
11,sw_ucb,2,200,64,50,1.0,7.409504283856059,723.6296251170975
12,sw_ucb,2,200,64,50,1.0,6.975551059347191,994.5833701027819
13,sw_ucb,2,200,64,50,1.0,13.75440168952747,1039.5386924456468
14,sw_ucb,2,200,64,50,1.0,8.34444885673567,907.0636361268199
15,sw_ucb,2,200,64,50,1.0,-1.2743191550431288,700.9632943734545
16,sw_ucb,2,200,64,50,1.0,8.124955637668814,683.3491672410548
17,sw_ucb,2,200,64,50,1.0,8.828808876856703,636.4531212128941
18,sw_ucb,2,200,64,50,1.0,8.162078924042774,913.8689251386139
19,sw_ucb,2,200,64,50,1.0,4.714410748334791,743.3292534032605
20,sw_ucb,2,200,64,50,1.0,9.878565586928536,1217.8566810735188
21,sw_ucb,2,200,64,50,1.0,15.92382375990882,1083.7279398440849
22,sw_ucb,2,200,64,50,1.0,13.017413140138407,1069.896369726463
23,sw_ucb,2,200,64,50,1.0,11.167827178371292,1088.0397600978915
24,sw_ucb,2,200,64,50,1.0,19.520296192711847,960.7261813064326
25,sw_ucb,2,200,64,50,1.0,19.518782765676512,939.0603738173763
26,sw_ucb,2,200,64,50,1.0,4.7984155700112865,1224.3171797117348
27,sw_ucb,2,200,64,50,1.0,8.98324094665512,1193.3587988422323
28,sw_ucb,2,200,64,50,1.0,12.196359869002391,1012.3292742500086
29,sw_ucb,2,200,64,50,1.0,9.534398434701245,1441.80637490149
30,sw_ucb,2,200,64,50,1.0,17.00572651599113,1190.0906860322834
31,sw_ucb,2,200,64,50,1.0,9.594937430816568,1457.2506100229878
32,sw_ucb,2,200,64,50,1.0,15.103503299792195,941.9719488872872
33,sw_ucb,2,200,64,50,1.0,11.868749679366955,1216.6934607312342
34,sw_ucb,2,200,64,50,1.0,9.43813143645818,1241.1890433517046
35,sw_ucb,2,200,64,50,1.0,9.659567534713675,1248.7611391581158
36,sw_ucb,2,200,64,50,1.0,12.446675519387494,1410.0860483617557
37,sw_ucb,2,200,64,50,1.0,6.959009970373676,1128.960948104082
38,sw_ucb,2,200,64,50,1.0,4.58737521266371,970.2372318970271
39,sw_ucb,2,200,64,50,1.0,8.222730248037653,848.9953975639053
40,sw_ucb,2,200,64,50,1.0,12.549877166448656,1296.7701569292117
41,sw_ucb,2,200,64,50,1.0,18.41098393051162,1130.9527416971248
42,sw_ucb,2,200,64,50,1.0,12.955375584763988,1042.713988543145
43,sw_ucb,2,200,64,50,1.0,6.896258874465746,858.8332104460795
44,sw_ucb,2,200,64,50,1.0,10.336113709150643,1003.35303410943
45,sw_ucb,2,200,64,50,1.0,13.152263121835443,949.3774837303529
46,sw_ucb,2,200,64,50,1.0,11.34268881943296,703.4146160013313
47,sw_ucb,2,200,64,50,1.0,6.8206764003138165,885.7511459387616
48,sw_ucb,2,200,64,50,1.0,4.614926094131157,877.3952471772117
49,sw_ucb,2,200,64,50,1.0,19.39608421767172,962.7925176838388
50,sw_ucb,2,200,64,50,1.0,15.721196503884403,733.4718980835892
51,sw_ucb,2,200,64,50,1.0,14.933473451652274,996.6277625532356
52,sw_ucb,2,200,64,50,1.0,7.154527359996205,1390.4396960751387
53,sw_ucb,2,200,64,50,1.0,13.208565326939713,703.2973350234508
54,sw_ucb,2,200,64,50,1.0,15.058336042168271,1096.2482522867338
55,sw_ucb,2,200,64,50,1.0,5.842002155450853,811.9978188558
56,sw_ucb,2,200,64,50,1.0,1.7631771401720062,1051.3626632067876
57,sw_ucb,2,200,64,50,1.0,17.02922069362165,1044.637049327711
58,sw_ucb,2,200,64,50,1.0,8.394891132767563,1376.4632439802106
59,sw_ucb,2,200,64,50,1.0,12.60397591500431,1048.8799653738718
60,sw_ucb,2,200,64,50,1.0,10.497559493056135,1054.2350836349494
61,sw_ucb,2,200,64,50,1.0,9.040377017116855,1354.3446539211106
62,sw_ucb,2,200,64,50,1.0,12.377728289275584,1230.681605764141
63,sw_ucb,2,200,64,50,1.0,14.339826267861858,1015.5331000157981
64,sw_ucb,2,200,64,50,1.0,13.856891975320524,1193.938723022567
65,sw_ucb,2,200,64,50,1.0,18.08822005983417,986.4374002215236
66,sw_ucb,2,200,64,50,1.0,1.4253255382394556,935.1827473937996
67,sw_ucb,2,200,64,50,1.0,7.963875927148328,1244.9664885265163
68,sw_ucb,2,200,64,50,1.0,12.820794859249272,1133.6152848357867
69,sw_ucb,2,200,64,50,1.0,11.667974736019524,837.8718392653493
70,sw_ucb,2,200,64,50,1.0,8.928430249732651,1050.3602427020087
71,sw_ucb,2,200,64,50,1.0,10.896925994405441,1212.3305455917275
72,sw_ucb,2,200,64,50,1.0,5.776172537464609,1061.4975461521917
73,sw_ucb,2,200,64,50,1.0,17.331449679717878,693.5621629922243
74,sw_ucb,2,200,64,50,1.0,15.097934704453724,1029.554909472408
75,sw_ucb,2,200,64,50,1.0,4.76401050665205,975.2738965229826
76,sw_ucb,2,200,64,50,1.0,-2.661965229626519,781.4039049950081
77,sw_ucb,2,200,64,50,1.0,3.0760776673992085,1143.430879620842
78,sw_ucb,2,200,64,50,1.0,13.19936840031109,1093.5763723588516
79,sw_ucb,2,200,64,50,1.0,8.460053522332291,1013.2906368263496
80,sw_ucb,2,200,64,50,1.0,10.303788385724454,1289.0381189485595
81,sw_ucb,2,200,64,50,1.0,12.377912215251794,755.4512021023677
82,sw_ucb,2,200,64,50,1.0,9.045303784306716,1074.3559856733577
83,sw_ucb,2,200,64,50,1.0,14.017574137402127,1318.1254273419906
84,sw_ucb,2,200,64,50,1.0,8.783922938601682,1069.1275964306874
85,sw_ucb,2,200,64,50,1.0,8.019047556288095,699.9779569128881
86,sw_ucb,2,200,64,50,1.0,15.935066471685197,1103.578212415619
87,sw_ucb,2,200,64,50,1.0,1.711127551793865,768.2714699614429
88,sw_ucb,2,200,64,50,1.0,13.36899936684737,1023.6886435320372
89,sw_ucb,2,200,64,50,1.0,9.503303315640396,1032.725398560856
90,sw_ucb,2,200,64,50,1.0,5.633567399609839,940.0828520688818
91,sw_ucb,2,200,64,50,1.0,8.10162401285325,1137.9562483674608
92,sw_ucb,2,200,64,50,1.0,5.65774564777925,1005.620317732642
93,sw_ucb,2,200,64,50,1.0,6.704038073084218,1078.1168012484588
94,sw_ucb,2,200,64,50,1.0,14.899281684482307,1154.8698617029
95,sw_ucb,2,200,64,50,1.0,12.928953981504332,901.4550842915635
96,sw_ucb,2,200,64,50,1.0,1.5819862160115576,1132.2222328149232
97,sw_ucb,2,200,64,50,1.0,8.083124543932897,1085.7509625411421
98,sw_ucb,2,200,64,50,1.0,12.382512283830108,854.5671733939582
99,sw_ucb,2,200,64,50,1.0,4.917014941420501,839.1569264283602
100,sw_ucb,2,200,64,50,1.0,7.3252196633107385,1286.4967778703258
101,sw_ucb,2,200,64,50,1.0,13.321058721661142,718.8396469609359
102,sw_ucb,2,200,64,50,1.0,10.620718686506116,1222.4157657074002
103,sw_ucb,2,200,64,50,1.0,11.691972672094899,916.9738720953735
104,sw_ucb,2,200,64,50,1.0,12.226723991468308,845.5270978237742
105,sw_ucb,2,200,64,50,1.0,9.202223495995698,1024.7795696277915
106,sw_ucb,2,200,64,50,1.0,4.973816066440197,862.4602496738194
107,sw_ucb,2,200,64,50,1.0,10.441488415228307,692.9977186227779
108,sw_ucb,2,200,64,50,1.0,6.534259256638471,1095.7967151779396
109,sw_ucb,2,200,64,50,1.0,4.409040447293795,844.2702941093858
110,sw_ucb,2,200,64,50,1.0,12.98371676728891,836.1780898746576
111,sw_ucb,2,200,64,50,1.0,20.633351861214734,901.342841853857
112,sw_ucb,2,200,64,50,1.0,21.38652131351116,934.5459615171488
113,sw_ucb,2,200,64,50,1.0,4.575900292522964,1138.6443147268776
114,sw_ucb,2,200,64,50,1.0,8.52238093863309,1029.4805202005548
115,sw_ucb,2,200,64,50,1.0,12.74467635473151,1173.412942697655
116,sw_ucb,2,200,64,50,1.0,15.171548639250181,357.8776861728916
117,sw_ucb,2,200,64,50,1.0,0.8950753798638207,1056.9140680855046
118,sw_ucb,2,200,64,50,1.0,9.12381520691186,1397.6470698717035
119,sw_ucb,2,200,64,50,1.0,14.875107136762626,1047.0912127769695
120,sw_ucb,2,200,64,50,1.0,18.479155293139662,1204.8219003670504
121,sw_ucb,2,200,64,50,1.0,13.920935750858327,1119.341774091623
122,sw_ucb,2,200,64,50,1.0,10.338736574271136,1222.3652066940933
123,sw_ucb,2,200,64,50,1.0,13.874503177390782,1156.1252729664598
124,sw_ucb,2,200,64,50,1.0,22.047552729697458,965.3355517669726
125,sw_ucb,2,200,64,50,1.0,11.769545001256468,1373.9745679000218
126,sw_ucb,2,200,64,50,1.0,11.783526896672061,908.6683008588475
127,sw_ucb,2,200,64,50,1.0,8.11925940934383,791.7966912854224
128,sw_ucb,2,200,64,50,1.0,13.05764498435455,1005.8212267384705
129,sw_ucb,2,200,64,50,1.0,9.861426399300232,781.865517855655
130,sw_ucb,2,200,64,50,1.0,16.321996437053265,1044.0756431245723
131,sw_ucb,2,200,64,50,1.0,10.897320098237582,959.4913603155952
132,sw_ucb,2,200,64,50,1.0,12.080096667145725,1187.5143508398291
133,sw_ucb,2,200,64,50,1.0,7.99855488404043,1070.3951603671564
134,sw_ucb,2,200,64,50,1.0,13.539999252885497,1012.7480895878404
135,sw_ucb,2,200,64,50,1.0,10.599631329949844,871.6191882387525
136,sw_ucb,2,200,64,50,1.0,11.507067811443402,1027.5627736846957
137,sw_ucb,2,200,64,50,1.0,15.004290511874213,1470.2837556806517
138,sw_ucb,2,200,64,50,1.0,10.926280689136684,1097.2320957407267
139,sw_ucb,2,200,64,50,1.0,14.676101938053527,849.3037249537703
140,sw_ucb,2,200,64,50,1.0,16.106681080454322,934.9484693650517
141,sw_ucb,2,200,64,50,1.0,12.695088270971711,972.8428784722369
142,sw_ucb,2,200,64,50,1.0,7.980175001396189,876.5967857562603
143,sw_ucb,2,200,64,50,1.0,16.74503258766252,842.4957564216257
144,sw_ucb,2,200,64,50,1.0,11.06417694709777,964.7603279603745
145,sw_ucb,2,200,64,50,1.0,9.79440228534797,813.7925535353943
146,sw_ucb,2,200,64,50,1.0,2.0169398993303265,1041.2516906574872
147,sw_ucb,2,200,64,50,1.0,9.794374247170499,1246.4140065759634
148,sw_ucb,2,200,64,50,1.0,4.096355197684098,1054.3598532657643
149,sw_ucb,2,200,64,50,1.0,7.796109106873938,1134.1151088159504
150,sw_ucb,2,200,64,50,1.0,15.94946079149527,1188.2198620593524
151,sw_ucb,2,200,64,50,1.0,14.078598767767028,1062.733124949598
152,sw_ucb,2,200,64,50,1.0,10.18628617835493,695.8844325139809
153,sw_ucb,2,200,64,50,1.0,9.162826758274774,1218.5469258208873
154,sw_ucb,2,200,64,50,1.0,16.89381586608999,996.6735145060641
155,sw_ucb,2,200,64,50,1.0,3.636035518344717,1215.4639954353381
156,sw_ucb,2,200,64,50,1.0,13.659194573970009,787.5552510901571
157,sw_ucb,2,200,64,50,1.0,12.892137934310998,1238.156216098816
158,sw_ucb,2,200,64,50,1.0,5.300419139180601,1152.651768676551
159,sw_ucb,2,200,64,50,1.0,13.359621597100373,1084.1101356413224
160,sw_ucb,2,200,64,50,1.0,11.224237140019435,938.0029377090242
161,sw_ucb,2,200,64,50,1.0,10.211495971377882,877.2944118437185
162,sw_ucb,2,200,64,50,1.0,12.821479601092289,1077.920268245155
163,sw_ucb,2,200,64,50,1.0,8.094259256384136,928.7960997906616
164,sw_ucb,2,200,64,50,1.0,12.509285037178726,884.9482978725458
165,sw_ucb,2,200,64,50,1.0,6.587352681168337,968.2786776204393
166,sw_ucb,2,200,64,50,1.0,22.62125744324265,760.0503850482
167,sw_ucb,2,200,64,50,1.0,4.738120353462207,970.7895702556337
168,sw_ucb,2,200,64,50,1.0,4.082510288527084,1208.6208653832111
169,sw_ucb,2,200,64,50,1.0,15.667725260306085,1085.9951735393659
170,sw_ucb,2,200,64,50,1.0,-0.8066166255101805,1050.331159034539
171,sw_ucb,2,200,64,50,1.0,21.462578968310275,945.6341860762252
172,sw_ucb,2,200,64,50,1.0,10.736530099177262,1043.3128607191636
173,sw_ucb,2,200,64,50,1.0,9.717012952439633,1014.9585183379704
174,sw_ucb,2,200,64,50,1.0,7.623263382596764,716.9244777040196
175,sw_ucb,2,200,64,50,1.0,9.045051516598868,831.4021339586754
176,sw_ucb,2,200,64,50,1.0,9.62122926795591,819.7854781793815
177,sw_ucb,2,200,64,50,1.0,12.76667621088234,1057.929761766741
178,sw_ucb,2,200,64,50,1.0,13.846056874955606,1197.7551312181683
179,sw_ucb,2,200,64,50,1.0,1.3168190545742604,1634.6483580729073
180,sw_ucb,2,200,64,50,1.0,8.589402123242266,845.5654257756545
181,sw_ucb,2,200,64,50,1.0,3.8924088443544314,1129.7914741701663
182,sw_ucb,2,200,64,50,1.0,12.398913483523296,525.8769021683572
183,sw_ucb,2,200,64,50,1.0,12.720943104353061,1146.7320705464476
184,sw_ucb,2,200,64,50,1.0,14.734444600444826,1044.2811210393647
185,sw_ucb,2,200,64,50,1.0,2.3064579705616204,1017.7215978621849
186,sw_ucb,2,200,64,50,1.0,6.6918885805733765,790.2708808957967
187,sw_ucb,2,200,64,50,1.0,13.954548291955007,819.4130358167026
188,sw_ucb,2,200,64,50,1.0,16.66345885986849,849.1243103426973
189,sw_ucb,2,200,64,50,1.0,6.1260829927610825,1019.6019755058927
190,sw_ucb,2,200,64,50,1.0,13.895429829180673,1470.2099237688697
191,sw_ucb,2,200,64,50,1.0,7.128005726553543,1058.2099383970337
192,sw_ucb,2,200,64,50,1.0,9.050825071076932,1035.2087869766083
193,sw_ucb,2,200,64,50,1.0,0.6191774758059836,603.3154670596965
194,sw_ucb,2,200,64,50,1.0,10.09956773476989,887.154879732174
195,sw_ucb,2,200,64,50,1.0,9.709509671920543,1149.8237273336317
196,sw_ucb,2,200,64,50,1.0,2.6419160974096005,1055.9766700473585
197,sw_ucb,2,200,64,50,1.0,12.096330260246848,1061.0650741821205
198,sw_ucb,2,200,64,50,1.0,14.209020393719005,943.589970633249
199,sw_ucb,2,200,64,50,1.0,4.966146003042216,696.7007006004326
200,sw_ucb,2,200,64,50,1.0,3.595744465924861,1103.4392921896954
201,sw_ucb,2,200,64,50,1.0,6.966374761327427,1127.6239780921496
202,sw_ucb,2,200,64,50,1.0,16.982912179369514,1406.1368290923065
203,sw_ucb,2,200,64,50,1.0,4.840864501818002,757.627399827195
204,sw_ucb,2,200,64,50,1.0,5.010899124239003,790.1252407318137
205,sw_ucb,2,200,64,50,1.0,10.878965742164379,846.6564582661478
206,sw_ucb,2,200,64,50,1.0,9.478104304503871,924.649124558737
207,sw_ucb,2,200,64,50,1.0,5.979525790364286,1177.1225248868327
208,sw_ucb,2,200,64,50,1.0,12.30170439991305,914.9590515060953
209,sw_ucb,2,200,64,50,1.0,12.457152202228034,1134.1901646692534
210,sw_ucb,2,200,64,50,1.0,10.246654902375024,1149.8530507495075
211,sw_ucb,2,200,64,50,1.0,4.929687841411639,959.7973858679687
212,sw_ucb,2,200,64,50,1.0,12.384990776526523,871.772867761565
213,sw_ucb,2,200,64,50,1.0,15.99649799386603,1408.4607354364007
214,sw_ucb,2,200,64,50,1.0,9.197450354378846,1002.1410541043541
215,sw_ucb,2,200,64,50,1.0,8.842960989834468,1374.1298268877647
216,sw_ucb,2,200,64,50,1.0,16.35634542899586,1179.5826600023638
217,sw_ucb,2,200,64,50,1.0,8.956463520672216,1367.6760677653024
218,sw_ucb,2,200,64,50,1.0,13.054635467462127,978.05134013431
219,sw_ucb,2,200,64,50,1.0,9.987350211617368,975.3231634664156
220,sw_ucb,2,200,64,50,1.0,19.699440976776312,1088.7489504399457
221,sw_ucb,2,200,64,50,1.0,7.374648804781611,824.5870675448857
222,sw_ucb,2,200,64,50,1.0,10.37245902732281,1259.4195407113675
223,sw_ucb,2,200,64,50,1.0,11.468771739058104,966.7300928131559
224,sw_ucb,2,200,64,50,1.0,10.01214086444392,862.7102751570111
225,sw_ucb,2,200,64,50,1.0,7.922709617059809,948.0724244750475
226,sw_ucb,2,200,64,50,1.0,8.90390699283487,958.0821944067045
227,sw_ucb,2,200,64,50,1.0,13.226547124847999,543.4630607071813
228,sw_ucb,2,200,64,50,1.0,10.92637726133577,980.6280736216263
229,sw_ucb,2,200,64,50,1.0,9.828378179463142,760.278394423873
230,sw_ucb,2,200,64,50,1.0,16.450593207904287,1262.223970143925
231,sw_ucb,2,200,64,50,1.0,13.379124064693173,1106.9972460631473
232,sw_ucb,2,200,64,50,1.0,4.544425202960501,700.9794002853349
233,sw_ucb,2,200,64,50,1.0,11.068775859398354,1334.1972226554858
234,sw_ucb,2,200,64,50,1.0,5.43506603110284,1011.0196013365205
235,sw_ucb,2,200,64,50,1.0,16.000291301305744,562.9110919673656
236,sw_ucb,2,200,64,50,1.0,8.757461754533171,1122.6052650861197
237,sw_ucb,2,200,64,50,1.0,13.932721183224325,719.5117868601584
238,sw_ucb,2,200,64,50,1.0,6.179758627600975,845.5175985633942
239,sw_ucb,2,200,64,50,1.0,14.594826202672582,1047.7409102034512
240,sw_ucb,2,200,64,50,1.0,2.7584801232662315,1341.9544236440008
241,sw_ucb,2,200,64,50,1.0,9.850281235117937,888.3301474220972
242,sw_ucb,2,200,64,50,1.0,9.21039148211244,851.7579224858291
243,sw_ucb,2,200,64,50,1.0,15.676097301593241,1454.9058928645368
244,sw_ucb,2,200,64,50,1.0,8.581966299886352,817.2330497392052
245,sw_ucb,2,200,64,50,1.0,19.40936292811492,954.1484279366082
246,sw_ucb,2,200,64,50,1.0,16.359740668765856,1004.5803432160321
247,sw_ucb,2,200,64,50,1.0,10.691685795843863,751.5705455008466
