t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,1,200,256,25,1.0,8.869034986007906,1065.420837154058
2,sw_ucb,1,200,256,25,1.0,13.702145933320898,664.747627964151
3,sw_ucb,1,200,256,25,1.0,12.040077782796793,1100.839992421718
4,sw_ucb,1,200,256,25,1.0,10.964290180400209,882.7374448445495
5,sw_ucb,1,200,256,25,1.0,20.425251262753523,712.4728640961005
6,sw_ucb,1,200,256,25,1.0,17.81334769300793,1110.8216891638358
7,sw_ucb,1,200,256,25,1.0,11.973114850536476,671.1158375607276
8,sw_ucb,1,200,256,25,1.0,6.859067657225544,742.1690790369917
9,sw_ucb,1,200,256,25,1.0,18.5910721429126,1019.5497234586852
10,sw_ucb,1,200,256,25,1.0,14.183776875778362,1086.4367616970292
11,sw_ucb,1,200,256,25,1.0,9.917843229657171,659.0044499585715
12,sw_ucb,1,200,256,25,1.0,6.809274528739694,1045.355368760228
13,sw_ucb,1,200,256,25,1.0,14.701724823200156,1235.8334859956208
14,sw_ucb,1,200,256,25,1.0,13.962041008492477,1077.0108643499693
15,sw_ucb,1,200,256,25,1.0,7.880444777484829,1251.14560849032
16,sw_ucb,1,200,256,25,1.0,8.673336490734691,597.3313889561192
17,sw_ucb,1,200,256,25,1.0,9.303435038250369,1184.1840334820051
18,sw_ucb,1,200,256,25,1.0,8.606142374771869,1052.3690006013899
19,sw_ucb,1,200,256,25,1.0,17.993309840163782,1146.8024858960139
20,sw_ucb,1,200,256,25,1.0,6.048559741078739,996.7692123563558
21,sw_ucb,1,200,256,25,1.0,10.13439985113689,902.5614646152055
22,sw_ucb,1,200,256,25,1.0,11.040268323825934,1257.6589792331692
23,sw_ucb,1,200,256,25,1.0,8.398899517673692,954.890251335053
24,sw_ucb,1,200,256,25,1.0,8.862856409662418,1066.928272073943
25,sw_ucb,1,200,256,25,1.0,19.84490225312266,1177.540833797696
26,sw_ucb,1,200,256,25,1.0,6.617127556696659,660.2097279983279
27,sw_ucb,1,200,256,25,1.0,5.357649117848702,1277.5825279680303
28,sw_ucb,1,200,256,25,1.0,15.546739541085628,911.0347775846958
29,sw_ucb,1,200,256,25,1.0,2.586707423937553,842.997697623183
30,sw_ucb,1,200,256,25,1.0,13.70044555664293,994.3577643004346
31,sw_ucb,1,200,256,25,1.0,8.61159839162784,856.8807893054127
32,sw_ucb,1,200,256,25,1.0,13.295791177398646,1110.2491802198806
33,sw_ucb,1,200,256,25,1.0,7.432632441262227,1119.123698810714
34,sw_ucb,1,200,256,25,1.0,13.720859943687106,1151.5695541707748
35,sw_ucb,1,200,256,25,1.0,10.306673334508249,1242.1246496651447
36,sw_ucb,1,200,256,25,1.0,-1.8177535361559212,899.6954082824748
37,sw_ucb,1,200,256,25,1.0,11.497793815478742,1004.616500912501
38,sw_ucb,1,200,256,25,1.0,8.478789568999181,721.7492082931249
39,sw_ucb,1,200,256,25,1.0,11.535445210340301,825.7631716018852
40,sw_ucb,1,200,256,25,1.0,17.852415775111364,603.8804345990047
41,sw_ucb,1,200,256,25,1.0,9.78410192054945,1047.0901028753306
42,sw_ucb,1,200,256,25,1.0,7.145727174768856,1242.2895363392158
43,sw_ucb,1,200,256,25,1.0,10.03517923036976,878.5933559028198
44,sw_ucb,1,200,256,25,1.0,5.588952338009313,991.1670234268751
45,sw_ucb,1,200,256,25,1.0,7.126419416465214,937.4168029715868
