t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,1,200,64,50,1.0,8.823604137918437,1114.8773154088792
2,sw_ucb,1,200,64,50,1.0,17.628399875628084,661.3113887302629
3,sw_ucb,1,200,64,50,1.0,19.813849718019114,939.025758339574
4,sw_ucb,1,200,64,50,1.0,7.167258127415206,1054.1322616847285
5,sw_ucb,1,200,64,50,1.0,12.374412588184331,1289.2666423728917
6,sw_ucb,1,200,64,50,1.0,13.28491227185036,914.4794252298756
7,sw_ucb,1,200,64,50,1.0,11.651194780239022,1135.5768765732025
8,sw_ucb,1,200,64,50,1.0,2.976103066894603,1021.7334312502524
9,sw_ucb,1,200,64,50,1.0,11.661996602778526,1024.5850574487365
10,sw_ucb,1,200,64,50,1.0,10.301788631411837,1125.3360856171766
11,sw_ucb,1,200,64,50,1.0,5.769559976459019,1104.1773730378893
12,sw_ucb,1,200,64,50,1.0,14.541446841237391,706.6878002171964
13,sw_ucb,1,200,64,50,1.0,12.469082823051147,856.9563528167412
14,sw_ucb,1,200,64,50,1.0,9.27532439076893,938.7349932203317
15,sw_ucb,1,200,64,50,1.0,6.742750058115526,1283.3655431623538
16,sw_ucb,1,200,64,50,1.0,12.096099654892011,1135.7984511011753
17,sw_ucb,1,200,64,50,1.0,9.016208188981448,1131.1057225330633
18,sw_ucb,1,200,64,50,1.0,6.201394829019495,1402.3109370305203
19,sw_ucb,1,200,64,50,1.0,12.788666351916099,1273.9637362418691
20,sw_ucb,1,200,64,50,1.0,2.567503115116403,1054.7650751486415
21,sw_ucb,1,200,64,50,1.0,7.968629976675041,1007.9370548429476
22,sw_ucb,1,200,64,50,1.0,12.713366381084656,1026.405098439316
23,sw_ucb,1,200,64,50,1.0,17.21992796906948,859.1965887162078
24,sw_ucb,1,200,64,50,1.0,1.3851492759375024,926.4773556985828
25,sw_ucb,1,200,64,50,1.0,4.541763433703316,1147.07420829518
26,sw_ucb,1,200,64,50,1.0,1.2779323801303892,1141.8962931685514
27,sw_ucb,1,200,64,50,1.0,7.319980210154546,1208.0838109030346
28,sw_ucb,1,200,64,50,1.0,5.515115777887683,821.3484818533561
29,sw_ucb,1,200,64,50,1.0,4.172344683914256,1084.686091956817
30,sw_ucb,1,200,64,50,1.0,10.573742844808164,1130.6315018641337
31,sw_ucb,1,200,64,50,1.0,15.908033094200977,954.2928606737881
32,sw_ucb,1,200,64,50,1.0,9.246298528738954,979.1193876371703
33,sw_ucb,1,200,64,50,1.0,8.734528849626134,1360.4379928621445
34,sw_ucb,1,200,64,50,1.0,9.712241787661128,823.6710929467017
35,sw_ucb,1,200,64,50,1.0,11.78398364010847,857.8305395112366
36,sw_ucb,1,200,64,50,1.0,16.669078617234845,908.6381230279889
37,sw_ucb,1,200,64,50,1.0,5.018032894633483,738.5977706260719
38,sw_ucb,1,200,64,50,1.0,9.942340094429293,934.2245754738474
39,sw_ucb,1,200,64,50,1.0,8.109243170615805,1175.3158537740953
40,sw_ucb,1,200,64,50,1.0,13.507780026305975,1039.4855741984375
41,sw_ucb,1,200,64,50,1.0,13.492608170623303,1259.9335219590953
42,sw_ucb,1,200,64,50,1.0,8.930042196817533,926.7378957732618
43,sw_ucb,1,200,64,50,1.0,10.950340902062743,1206.6855273983015
44,sw_ucb,1,200,64,50,1.0,15.976935337774059,1047.4832463401754
45,sw_ucb,1,200,64,50,1.0,9.07011534663616,864.9161416790047
46,sw_ucb,1,200,64,50,1.0,14.692116704682686,645.4615822999401
47,sw_ucb,1,200,64,50,1.0,14.98852803107502,823.3484328905677
48,sw_ucb,1,200,64,50,1.0,2.2810043532185853,1144.0895166001633
49,sw_ucb,1,200,64,50,1.0,21.83932665062054,864.9307143678334
50,sw_ucb,1,200,64,50,1.0,5.954781394084018,1050.5785378099883
51,sw_ucb,1,200,64,50,1.0,13.259618565843356,1214.4865440531125
52,sw_ucb,1,200,64,50,1.0,19.88408315176838,792.5078110085458
53,sw_ucb,1,200,64,50,1.0,5.14307612604053,1274.4578260331555
54,sw_ucb,1,200,64,50,1.0,12.101575355917984,1133.888128324712
55,sw_ucb,1,200,64,50,1.0,10.47648047019927,810.8718435726622
56,sw_ucb,1,200,64,50,1.0,13.398004467402943,1329.1925738165924
57,sw_ucb,1,200,64,50,1.0,13.963591123058604,886.0271366221916
58,sw_ucb,1,200,64,50,1.0,13.10474564600042,944.1414150431166
59,sw_ucb,1,200,64,50,1.0,14.567985199270506,928.2672577489867
