timestamp,algorithm,seed,time_slot,V,window,grid_density,scenario_id,mos,swer,s_t,D_t,q_semantic,q_energy,violation_flag,q_violate_flag,d_violate_flag,energy_violate_flag,D_bar,V_T,S,drift_level,power,slot_duration_ms,energy_cum
2025-12-02T02:55:53.484178Z,lagrangian_ppo,2029,23,800.0,250,14,stationary,4.360093947428899,0.1599765131427753,1.0,0.1599765131427753,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,0.5960000000000001
2025-12-02T02:55:53.484178Z,lagrangian_ppo,2029,24,800.0,250,14,stationary,4.013294058344959,0.24667648541376025,1.0,0.24667648541376025,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,0.6193846153846154
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,25,800.0,250,14,stationary,4.356881260666408,0.160779684833398,1.0,0.160779684833398,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,0.6384615384615385
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,26,800.0,250,14,stationary,4.343639387718223,0.16409015307044417,1.0,0.16409015307044417,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,0.664
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,27,800.0,250,14,stationary,4.658142197286959,0.08546445067826024,1.0,0.08546445067826024,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,0.6938461538461539
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,28,800.0,250,14,stationary,3.8080888800384494,0.29797777999038766,1.0,0.29797777999038766,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,0.7150769230769232
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,29,800.0,250,14,stationary,4.1831465859846215,0.20421335350384456,1.0,0.20421335350384456,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,0.7470769230769232
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,30,800.0,250,14,stationary,3.990324693152053,0.2524188267119868,1.0,0.2524188267119868,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,0.7661538461538463
2025-12-02T02:55:53.485388Z,lagrangian_ppo,2029,31,800.0,250,14,stationary,4.34135352706673,0.16466161823331754,1.0,0.16466161823331754,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,0.7960000000000002
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,32,800.0,250,14,stationary,3.957493192965354,0.26062670175866154,1.0,0.26062670175866154,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,0.825846153846154
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,33,800.0,250,14,stationary,3.9100762055244074,0.2724809486188982,1.0,0.2724809486188982,,,0,0,0,0,0.3,10.0,5,low,0.7384615384615385,20.0,0.8406153846153848
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,34,800.0,250,14,stationary,4.095865746077438,0.22603356348064046,1.0,0.22603356348064046,,,0,0,0,0,0.3,10.0,5,low,1.3846153846153846,20.0,0.8683076923076924
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,35,800.0,250,14,stationary,4.053895521132059,0.23652611971698528,1.0,0.23652611971698528,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,0.893846153846154
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,36,800.0,250,14,stationary,3.930960472979733,0.26725988175506676,1.0,0.26725988175506676,,,0,0,0,0,0.3,10.0,5,low,1.3846153846153846,20.0,0.9215384615384616
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,37,800.0,250,14,stationary,4.116609435860262,0.22084764103493454,1.0,0.22084764103493454,,,0,0,0,0,0.3,10.0,5,low,0.8461538461538463,20.0,0.9384615384615386
2025-12-02T02:55:53.486397Z,lagrangian_ppo,2029,38,800.0,250,14,stationary,3.82102065849785,0.2947448353755375,1.0,0.2947448353755375,,,0,0,0,0,0.3,10.0,5,low,0.6307692307692307,20.0,0.9510769230769232
