t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,safe_linucb,1,400,512,50,1.0,-3.892387805019892,1086.1645266704459
2,safe_linucb,1,400,512,50,1.0,19.827062170362566,900.8564674104903
3,safe_linucb,1,400,512,50,1.0,8.07297912365869,844.5775410434406
4,safe_linucb,1,400,512,50,1.0,15.911287998399356,1192.5679260948862
5,safe_linucb,1,400,512,50,1.0,14.740118380774696,733.6553203874589
6,safe_linucb,1,400,512,50,1.0,7.0375197678351995,1109.01149051902
7,safe_linucb,1,400,512,50,1.0,12.903368491909415,913.8620070158668
8,safe_linucb,1,400,512,50,1.0,13.136833349674399,849.6637918880081
9,safe_linucb,1,400,512,50,1.0,9.749981707886707,956.3289740908891
10,safe_linucb,1,400,512,50,1.0,15.290257210897039,941.7501278955808
11,safe_linucb,1,400,512,50,1.0,3.331944759845758,813.3004193195668
12,safe_linucb,1,400,512,50,1.0,-0.8023754717287304,919.4936405841164
13,safe_linucb,1,400,512,50,1.0,14.937911697636839,1026.5951653727893
14,safe_linucb,1,400,512,50,1.0,5.691995305662668,972.5540614910719
15,safe_linucb,1,400,512,50,1.0,11.04282242340825,1268.4690074014197
16,safe_linucb,1,400,512,50,1.0,0.8303506386163377,794.202071700626
17,safe_linucb,1,400,512,50,1.0,7.545219833071879,723.6609213858168
18,safe_linucb,1,400,512,50,1.0,3.8946291593475966,927.6075462166932
19,safe_linucb,1,400,512,50,1.0,12.220748464833104,615.9919336784329
20,safe_linucb,1,400,512,50,1.0,4.992514588667567,1186.3737215403974
21,safe_linucb,1,400,512,50,1.0,7.803329922958099,894.6020124426398
22,safe_linucb,1,400,512,50,1.0,7.791142926035286,1092.1194049384537
23,safe_linucb,1,400,512,50,1.0,7.080420743455951,1185.1758207210844
24,safe_linucb,1,400,512,50,1.0,12.619563314193236,983.2702344044218
25,safe_linucb,1,400,512,50,1.0,6.231784455516385,1149.2895367198491
26,safe_linucb,1,400,512,50,1.0,6.716695144581602,1216.4220071490176
27,safe_linucb,1,400,512,50,1.0,17.57504549177093,762.3697652185512
