t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,3,400,256,25,1.0,14.825137066707676,1049.5184986792872
2,sw_ucb,3,400,256,25,1.0,6.289413534322355,1074.7676828430604
3,sw_ucb,3,400,256,25,1.0,6.491612325921169,809.9734609034617
4,sw_ucb,3,400,256,25,1.0,8.207694278160167,843.473853841125
5,sw_ucb,3,400,256,25,1.0,7.7938824730754295,875.1245996033666
6,sw_ucb,3,400,256,25,1.0,16.16940861822108,865.4459541971213
7,sw_ucb,3,400,256,25,1.0,10.55095314511599,1097.496161033829
8,sw_ucb,3,400,256,25,1.0,12.12421015415687,1132.0943418273982
9,sw_ucb,3,400,256,25,1.0,7.842313051638747,982.1241932141354
10,sw_ucb,3,400,256,25,1.0,11.60032113999839,1301.69684332149
11,sw_ucb,3,400,256,25,1.0,18.207781607761575,687.5573394348175
12,sw_ucb,3,400,256,25,1.0,15.676401366684905,1005.2693147191941
13,sw_ucb,3,400,256,25,1.0,13.637635254702383,1164.109348805402
14,sw_ucb,3,400,256,25,1.0,13.001446990436602,987.1963675475773
15,sw_ucb,3,400,256,25,1.0,7.9214240976139045,1083.2568283472854
16,sw_ucb,3,400,256,25,1.0,11.720136077216774,824.4837189988898
17,sw_ucb,3,400,256,25,1.0,15.432638343022404,1019.512713908144
18,sw_ucb,3,400,256,25,1.0,14.278650154911126,978.1742013383745
19,sw_ucb,3,400,256,25,1.0,5.865357384946443,913.0139777677099
20,sw_ucb,3,400,256,25,1.0,6.1978657585270645,1122.5078361796282
21,sw_ucb,3,400,256,25,1.0,4.02651645226459,912.3237740642836
22,sw_ucb,3,400,256,25,1.0,7.249161086201909,1027.5273494710277
23,sw_ucb,3,400,256,25,1.0,8.496287479832919,1191.992890477382
24,sw_ucb,3,400,256,25,1.0,2.6071090359786115,1041.3611373524047
25,sw_ucb,3,400,256,25,1.0,7.0450441844613545,696.046536230258
26,sw_ucb,3,400,256,25,1.0,6.851657352828521,1145.3769160569393
27,sw_ucb,3,400,256,25,1.0,8.001154548046093,1059.0152757374235
28,sw_ucb,3,400,256,25,1.0,12.34435851559983,939.9017954923651
29,sw_ucb,3,400,256,25,1.0,12.19010808863497,1298.5974774268916
30,sw_ucb,3,400,256,25,1.0,16.984632941291494,969.6385355123717
31,sw_ucb,3,400,256,25,1.0,14.751382680074169,1021.6202895332628
32,sw_ucb,3,400,256,25,1.0,-1.0402397641807504,975.2986798639631
33,sw_ucb,3,400,256,25,1.0,10.581233287373035,747.7712435667272
34,sw_ucb,3,400,256,25,1.0,0.21572981374510647,1176.292205071933
35,sw_ucb,3,400,256,25,1.0,7.876806808439633,881.9487784720066
36,sw_ucb,3,400,256,25,1.0,6.8954579076041504,648.4362263870883
37,sw_ucb,3,400,256,25,1.0,6.237319283506921,984.4194128684529
38,sw_ucb,3,400,256,25,1.0,11.754789723661927,960.8199097305485
39,sw_ucb,3,400,256,25,1.0,10.28364262454514,907.0689878224916
40,sw_ucb,3,400,256,25,1.0,11.778508563855617,1221.5130169713798
41,sw_ucb,3,400,256,25,1.0,17.54123463687302,1125.7109613426205
42,sw_ucb,3,400,256,25,1.0,14.659373979595879,717.2086416237971
43,sw_ucb,3,400,256,25,1.0,7.906728524050969,1216.5753796963859
44,sw_ucb,3,400,256,25,1.0,4.546082928521386,617.852435730635
45,sw_ucb,3,400,256,25,1.0,18.86231086368905,919.5420043979088
46,sw_ucb,3,400,256,25,1.0,7.141364038051165,779.9117089924581
47,sw_ucb,3,400,256,25,1.0,11.752617500595903,1209.2723722685994
48,sw_ucb,3,400,256,25,1.0,15.794691421993974,955.2423677105629
49,sw_ucb,3,400,256,25,1.0,6.521907992706874,946.2502372207418
50,sw_ucb,3,400,256,25,1.0,14.077943468338407,1131.0693884491234
51,sw_ucb,3,400,256,25,1.0,11.008123707973578,975.3247054270029
52,sw_ucb,3,400,256,25,1.0,10.763043097564443,1012.1636935493627
53,sw_ucb,3,400,256,25,1.0,8.004101248087476,1208.1352252823415
54,sw_ucb,3,400,256,25,1.0,14.625440541373877,1044.7896234932016
55,sw_ucb,3,400,256,25,1.0,10.823005999626996,1078.5401974634556
56,sw_ucb,3,400,256,25,1.0,7.506208694234109,1182.1567417095898
57,sw_ucb,3,400,256,25,1.0,12.472203207723206,785.5422644192965
58,sw_ucb,3,400,256,25,1.0,9.410965172471917,1046.0253097239195
59,sw_ucb,3,400,256,25,1.0,3.2005743427815547,878.898625066747
