t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,raucb_plus,3,100,64,50,1.0,13.514496084299125,546.7847395764909
2,raucb_plus,3,100,64,50,1.0,8.042694100951962,1408.2762119733056
3,raucb_plus,3,100,64,50,1.0,10.268052355094243,647.5568937522377
4,raucb_plus,3,100,64,50,1.0,10.134890098764188,929.5416878678647
5,raucb_plus,3,100,64,50,1.0,12.180942256401327,933.1541393170644
6,raucb_plus,3,100,64,50,1.0,11.975393550155408,1030.2259856552894
7,raucb_plus,3,100,64,50,1.0,6.638306257523641,818.5295133086657
8,raucb_plus,3,100,64,50,1.0,2.814615325986831,896.6140726914622
9,raucb_plus,3,100,64,50,1.0,5.28888586701564,1269.196646995675
10,raucb_plus,3,100,64,50,1.0,7.837481166790106,1072.3083406172912
11,raucb_plus,3,100,64,50,1.0,18.22462217993599,1199.5115295262856
12,raucb_plus,3,100,64,50,1.0,2.5590042825522366,1063.4432274992112
13,raucb_plus,3,100,64,50,1.0,19.72311603085955,1504.7802813268643
14,raucb_plus,3,100,64,50,1.0,14.07647409189865,1082.732088594984
15,raucb_plus,3,100,64,50,1.0,6.741071240491788,1052.3334504698846
16,raucb_plus,3,100,64,50,1.0,-0.040430610300033365,891.1772993587812
17,raucb_plus,3,100,64,50,1.0,7.323929687515497,1133.2439625288175
18,raucb_plus,3,100,64,50,1.0,10.576251596608179,694.0811516907454
19,raucb_plus,3,100,64,50,1.0,7.069155628258403,1187.8213102439013
20,raucb_plus,3,100,64,50,1.0,16.75049754433922,911.716499376844
21,raucb_plus,3,100,64,50,1.0,7.422094648268674,1173.2199694653564
22,raucb_plus,3,100,64,50,1.0,11.969935137863605,1265.8681485312723
23,raucb_plus,3,100,64,50,1.0,6.726724210186902,860.460013970655
24,raucb_plus,3,100,64,50,1.0,15.121661679982775,813.3051075320201
25,raucb_plus,3,100,64,50,1.0,2.696721920690516,1029.3445054539197
26,raucb_plus,3,100,64,50,1.0,8.209802035093318,842.5725842392399
27,raucb_plus,3,100,64,50,1.0,11.04599974443572,1202.3630121083122
28,raucb_plus,3,100,64,50,1.0,16.598689132620812,1242.9653854894514
29,raucb_plus,3,100,64,50,1.0,12.900990513961597,756.3323072751025
30,raucb_plus,3,100,64,50,1.0,4.159940930128463,965.7691397808073
31,raucb_plus,3,100,64,50,1.0,16.765784045809756,909.0549542608107
32,raucb_plus,3,100,64,50,1.0,5.44727868912341,1029.968309643731
33,raucb_plus,3,100,64,50,1.0,17.233220435350106,1129.1624733722524
34,raucb_plus,3,100,64,50,1.0,9.769632860767892,857.9733208804589
35,raucb_plus,3,100,64,50,1.0,8.333301268002085,1030.9820569551227
36,raucb_plus,3,100,64,50,1.0,1.8404238244091111,1049.318663548868
37,raucb_plus,3,100,64,50,1.0,-0.4015464251519454,652.5861766846983
38,raucb_plus,3,100,64,50,1.0,11.641062248296524,911.8433870364272
39,raucb_plus,3,100,64,50,1.0,10.017285678117505,967.1747947616
40,raucb_plus,3,100,64,50,1.0,18.72436951136828,1199.939261998436
41,raucb_plus,3,100,64,50,1.0,10.352713754564842,829.4047524930313
42,raucb_plus,3,100,64,50,1.0,5.751834601448205,917.779575880209
43,raucb_plus,3,100,64,50,1.0,11.31664831712482,799.706456159257
44,raucb_plus,3,100,64,50,1.0,6.152564794471507,1296.6353989950624
45,raucb_plus,3,100,64,50,1.0,11.550710974701444,1240.136656385577
46,raucb_plus,3,100,64,50,1.0,8.370725313519955,911.2686877105355
47,raucb_plus,3,100,64,50,1.0,8.576660264828897,1207.3697622089255
48,raucb_plus,3,100,64,50,1.0,14.883676597360443,1161.3338668987253
49,raucb_plus,3,100,64,50,1.0,0.73121241401277,1323.4590719047048
50,raucb_plus,3,100,64,50,1.0,10.442812469314092,1368.2416287234696
51,raucb_plus,3,100,64,50,1.0,1.6116821630990152,1128.0253688212038
52,raucb_plus,3,100,64,50,1.0,21.538792405245413,1003.2566685333122
53,raucb_plus,3,100,64,50,1.0,11.64732946732542,666.1341228606557
54,raucb_plus,3,100,64,50,1.0,6.4674953031713684,1084.9053356183956
55,raucb_plus,3,100,64,50,1.0,9.726996275659605,919.8883459609503
56,raucb_plus,3,100,64,50,1.0,15.950144442392258,1093.9838209583154
57,raucb_plus,3,100,64,50,1.0,10.21034594760875,908.8070931122332
58,raucb_plus,3,100,64,50,1.0,8.316689453242265,795.3736365741788
59,raucb_plus,3,100,64,50,1.0,8.796025183103033,1096.9816947038375
60,raucb_plus,3,100,64,50,1.0,14.83335514928892,735.2114772590348
61,raucb_plus,3,100,64,50,1.0,2.118943033174034,945.1266381912201
62,raucb_plus,3,100,64,50,1.0,16.299035268100532,992.1812471511042
63,raucb_plus,3,100,64,50,1.0,10.75424112993582,1016.7289382589377
64,raucb_plus,3,100,64,50,1.0,19.558266023501186,1176.7397688629358
65,raucb_plus,3,100,64,50,1.0,16.299084562207035,1006.5801290918529
66,raucb_plus,3,100,64,50,1.0,11.48457908196312,667.0068487090027
67,raucb_plus,3,100,64,50,1.0,11.51471898634595,1369.1368698662861
68,raucb_plus,3,100,64,50,1.0,2.783168669698057,538.8185863339032
69,raucb_plus,3,100,64,50,1.0,12.063762626720031,1180.319471513677
70,raucb_plus,3,100,64,50,1.0,23.751399200174188,1090.7821492287385
71,raucb_plus,3,100,64,50,1.0,4.115139544533427,1083.776408708462
72,raucb_plus,3,100,64,50,1.0,1.5873839654137036,1174.5196711394838
73,raucb_plus,3,100,64,50,1.0,19.536823883757087,1114.5474773019505
74,raucb_plus,3,100,64,50,1.0,3.142485243277373,896.0481436162507
75,raucb_plus,3,100,64,50,1.0,10.458416174795575,1049.0504919906464
76,raucb_plus,3,100,64,50,1.0,10.781964938466702,802.9307222436386
77,raucb_plus,3,100,64,50,1.0,5.541408423954065,1187.0410634766538
78,raucb_plus,3,100,64,50,1.0,17.949850232470318,1071.4207555075438
79,raucb_plus,3,100,64,50,1.0,10.925376203143252,1111.0038205913056
80,raucb_plus,3,100,64,50,1.0,11.930385283283337,997.9487046925573
81,raucb_plus,3,100,64,50,1.0,12.520227669102484,1037.778489713911
82,raucb_plus,3,100,64,50,1.0,0.1929280709332417,829.1460496639679
83,raucb_plus,3,100,64,50,1.0,15.286099278945517,1039.6471197238873
84,raucb_plus,3,100,64,50,1.0,11.538265916009369,964.2834963155351
85,raucb_plus,3,100,64,50,1.0,7.543512736147777,961.2485202522292
86,raucb_plus,3,100,64,50,1.0,11.395286505833612,863.0055938516122
87,raucb_plus,3,100,64,50,1.0,18.262881292322753,1288.9715363382245
88,raucb_plus,3,100,64,50,1.0,17.33300254746018,976.2470924781082
89,raucb_plus,3,100,64,50,1.0,2.267261582233977,1058.88323646636
90,raucb_plus,3,100,64,50,1.0,6.724609909864288,594.7339576786965
91,raucb_plus,3,100,64,50,1.0,-5.252536103840162,1099.4885895773195
92,raucb_plus,3,100,64,50,1.0,14.292910661327594,1013.4620912475237
93,raucb_plus,3,100,64,50,1.0,9.618838556368086,1235.4500660943152
94,raucb_plus,3,100,64,50,1.0,17.82194636537224,947.0815342555632
95,raucb_plus,3,100,64,50,1.0,0.6486982854935359,978.5848805657408
96,raucb_plus,3,100,64,50,1.0,11.333533794762882,1259.779628046056
97,raucb_plus,3,100,64,50,1.0,11.063935301967357,800.3886251276493
98,raucb_plus,3,100,64,50,1.0,14.423212739559508,1241.221305660194
99,raucb_plus,3,100,64,50,1.0,9.548144473032224,978.0153876520835
100,raucb_plus,3,100,64,50,1.0,11.362093198798686,782.7685067710262
101,raucb_plus,3,100,64,50,1.0,3.6944999741965994,754.1006398182412
102,raucb_plus,3,100,64,50,1.0,14.961608230795896,1076.734866544711
103,raucb_plus,3,100,64,50,1.0,8.687215661171477,1052.8908340942446
104,raucb_plus,3,100,64,50,1.0,17.677401068124453,1204.9000838922316
105,raucb_plus,3,100,64,50,1.0,8.657882803460389,875.4255006117135
106,raucb_plus,3,100,64,50,1.0,15.332097206857698,1039.5555797440895
107,raucb_plus,3,100,64,50,1.0,18.16562406672722,1543.6330263790046
108,raucb_plus,3,100,64,50,1.0,8.339346340553163,903.1819044933416
109,raucb_plus,3,100,64,50,1.0,-0.049550168219266055,1016.9814263704087
110,raucb_plus,3,100,64,50,1.0,-2.019958328108375,1022.854906397506
111,raucb_plus,3,100,64,50,1.0,7.587542558408668,1381.2559515903654
112,raucb_plus,3,100,64,50,1.0,5.198523873202902,1004.8492165411354
113,raucb_plus,3,100,64,50,1.0,2.7676670748194967,845.5619386163298
114,raucb_plus,3,100,64,50,1.0,15.12861391115747,1471.755650819052
115,raucb_plus,3,100,64,50,1.0,1.244336935018099,1345.1932987294044
116,raucb_plus,3,100,64,50,1.0,19.08634985001185,1100.0788063666537
117,raucb_plus,3,100,64,50,1.0,12.599724759800477,1047.3139771686513
118,raucb_plus,3,100,64,50,1.0,7.389231128661198,939.0872641375763
119,raucb_plus,3,100,64,50,1.0,13.553887173828384,984.669577435555
120,raucb_plus,3,100,64,50,1.0,15.53512871472558,1252.7040317100036
121,raucb_plus,3,100,64,50,1.0,2.8212716991958793,1034.8384235820743
122,raucb_plus,3,100,64,50,1.0,13.5451143368418,980.3128791912379
123,raucb_plus,3,100,64,50,1.0,9.583933325139377,1146.5826632508401
124,raucb_plus,3,100,64,50,1.0,2.4552210955395584,1051.7678832796616
125,raucb_plus,3,100,64,50,1.0,23.02179782442774,1005.1715822569753
126,raucb_plus,3,100,64,50,1.0,19.876485120603164,1247.99599436342
127,raucb_plus,3,100,64,50,1.0,16.313581569157662,1266.470051939521
128,raucb_plus,3,100,64,50,1.0,11.228107727869281,636.7540615504042
129,raucb_plus,3,100,64,50,1.0,12.704016778479588,1172.5963731999486
130,raucb_plus,3,100,64,50,1.0,13.375571656921101,1165.4243733819546
131,raucb_plus,3,100,64,50,1.0,19.629059880402934,1140.1627508521212
132,raucb_plus,3,100,64,50,1.0,7.4712484924518945,815.4700823186607
133,raucb_plus,3,100,64,50,1.0,14.640891989869797,1295.8565493434653
134,raucb_plus,3,100,64,50,1.0,11.724847036224151,1061.1812581790596
135,raucb_plus,3,100,64,50,1.0,12.651235397525072,1053.5776824583365
136,raucb_plus,3,100,64,50,1.0,13.361558776776393,711.9713847105124
137,raucb_plus,3,100,64,50,1.0,11.877941951822956,897.4436569278147
138,raucb_plus,3,100,64,50,1.0,10.183280135897023,706.9940400477003
139,raucb_plus,3,100,64,50,1.0,14.802951956548668,892.7287984051842
140,raucb_plus,3,100,64,50,1.0,8.349432728965414,1107.5502616640147
