t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,2,100,64,10,1.0,9.870310792147523,1469.7276184485477
2,sw_ucb,2,100,64,10,1.0,8.041804393465116,635.6769268287028
3,sw_ucb,2,100,64,10,1.0,8.599169047457192,1025.8161243722543
4,sw_ucb,2,100,64,10,1.0,7.215252426382795,1240.2749935178924
5,sw_ucb,2,100,64,10,1.0,13.176592565938094,600.6863135467767
6,sw_ucb,2,100,64,10,1.0,14.325538165312272,1032.2649955377967
7,sw_ucb,2,100,64,10,1.0,11.982031646198235,693.9377230244546
8,sw_ucb,2,100,64,10,1.0,3.535199451079375,1055.664192098246
9,sw_ucb,2,100,64,10,1.0,7.22763129864766,737.48158608463
10,sw_ucb,2,100,64,10,1.0,6.559917670123037,914.6933876954313
11,sw_ucb,2,100,64,10,1.0,7.166694784686461,875.9805831132973
12,sw_ucb,2,100,64,10,1.0,12.193849257079085,1197.5080555812658
13,sw_ucb,2,100,64,10,1.0,11.957090279631743,1065.8211439223962
14,sw_ucb,2,100,64,10,1.0,18.556880920964417,941.8789145471476
15,sw_ucb,2,100,64,10,1.0,7.444973929850303,977.4727756379274
16,sw_ucb,2,100,64,10,1.0,16.607822395055255,1029.9595899746607
17,sw_ucb,2,100,64,10,1.0,15.606886346181165,711.920621852183
18,sw_ucb,2,100,64,10,1.0,8.387221181884769,849.510866031816
19,sw_ucb,2,100,64,10,1.0,12.470425308549625,1130.357975897244
20,sw_ucb,2,100,64,10,1.0,13.66875602235939,1171.4904311366718
21,sw_ucb,2,100,64,10,1.0,17.16716675521054,716.1345511258266
22,sw_ucb,2,100,64,10,1.0,13.986664680638727,1122.982815078788
23,sw_ucb,2,100,64,10,1.0,20.513892440368608,971.1670247676301
24,sw_ucb,2,100,64,10,1.0,14.490820221611113,821.1488077343844
25,sw_ucb,2,100,64,10,1.0,13.556514795702471,1059.007657228766
26,sw_ucb,2,100,64,10,1.0,10.296516238254112,1016.006178424114
27,sw_ucb,2,100,64,10,1.0,9.552239079776907,927.1753671235091
28,sw_ucb,2,100,64,10,1.0,18.579036530356838,1186.0370092064336
29,sw_ucb,2,100,64,10,1.0,11.08171545185472,892.1651395202578
30,sw_ucb,2,100,64,10,1.0,14.509765982198035,1024.3294727480525
31,sw_ucb,2,100,64,10,1.0,11.613055428073231,830.9235417552263
32,sw_ucb,2,100,64,10,1.0,11.667667329719153,1121.542507399192
33,sw_ucb,2,100,64,10,1.0,11.672636804817827,1240.3905184365833
34,sw_ucb,2,100,64,10,1.0,11.584467787468293,1006.5101381047706
35,sw_ucb,2,100,64,10,1.0,7.9529257250603695,868.5071327665205
36,sw_ucb,2,100,64,10,1.0,0.012014505679296406,1154.4683552045196
37,sw_ucb,2,100,64,10,1.0,11.849548871271699,1128.005598848767
38,sw_ucb,2,100,64,10,1.0,7.147662267155102,872.7090926899948
39,sw_ucb,2,100,64,10,1.0,7.075767149699661,689.2774324572862
40,sw_ucb,2,100,64,10,1.0,8.732673996879797,761.4152897082872
41,sw_ucb,2,100,64,10,1.0,12.795685933545496,933.6345958048586
42,sw_ucb,2,100,64,10,1.0,2.917433374309529,1175.5166543115718
43,sw_ucb,2,100,64,10,1.0,10.634878252323857,1000.8804695232268
44,sw_ucb,2,100,64,10,1.0,4.373281016568699,976.3245291121458
45,sw_ucb,2,100,64,10,1.0,13.694782254880657,745.3170523017027
46,sw_ucb,2,100,64,10,1.0,9.31059491474868,1040.8448052128638
47,sw_ucb,2,100,64,10,1.0,11.509895593675832,782.1559896429357
48,sw_ucb,2,100,64,10,1.0,7.503831426354388,1279.2309859940385
49,sw_ucb,2,100,64,10,1.0,7.275366543151988,1312.0013976719115
50,sw_ucb,2,100,64,10,1.0,9.2858884554633,1087.7991826653122
51,sw_ucb,2,100,64,10,1.0,11.53833162806515,616.3815600255523
52,sw_ucb,2,100,64,10,1.0,9.406291518986224,1052.47525026292
53,sw_ucb,2,100,64,10,1.0,12.22252177739435,852.9569261783499
54,sw_ucb,2,100,64,10,1.0,14.748903006642283,1233.752616043638
55,sw_ucb,2,100,64,10,1.0,9.465304738598642,924.271978042518
56,sw_ucb,2,100,64,10,1.0,7.440170854740018,1059.3076543219236
57,sw_ucb,2,100,64,10,1.0,15.593246287513374,1191.4318016524262
58,sw_ucb,2,100,64,10,1.0,16.841648710247892,1246.9474450678365
