t,algorithm,seed,V,window,grid_density,mos,snr_db,q_bps
1,sw_ucb,2,200,512,25,1.0,6.182348495154049,1194.6862818941472
2,sw_ucb,2,200,512,25,1.0,9.797798679261579,871.0066755658528
3,sw_ucb,2,200,512,25,1.0,3.3152075898280486,998.2001575057328
4,sw_ucb,2,200,512,25,1.0,16.965883216089633,1044.0075895747448
5,sw_ucb,2,200,512,25,1.0,15.220373600432954,902.4965732248924
6,sw_ucb,2,200,512,25,1.0,8.033857240028764,994.0545552316679
7,sw_ucb,2,200,512,25,1.0,7.923356577465312,873.3098638658184
8,sw_ucb,2,200,512,25,1.0,11.12689960037957,595.0656540056201
9,sw_ucb,2,200,512,25,1.0,1.2577186288072966,908.0874843033996
10,sw_ucb,2,200,512,25,1.0,14.127229314392634,941.6950429622353
11,sw_ucb,2,200,512,25,1.0,6.415686822175314,744.7954067380788
12,sw_ucb,2,200,512,25,1.0,18.340835933921248,1182.1063440827018
13,sw_ucb,2,200,512,25,1.0,4.164564310711337,886.1106234180849
14,sw_ucb,2,200,512,25,1.0,12.624070385354802,1148.4623554386278
15,sw_ucb,2,200,512,25,1.0,14.077514547430567,1048.4737973667227
16,sw_ucb,2,200,512,25,1.0,12.472099513171461,1114.2135957544365
17,sw_ucb,2,200,512,25,1.0,10.470802348280996,1338.1530385848132
18,sw_ucb,2,200,512,25,1.0,6.963886194928197,1228.835186917837
19,sw_ucb,2,200,512,25,1.0,2.702220323668624,814.4103549775095
20,sw_ucb,2,200,512,25,1.0,9.672615724689074,913.4067193666855
21,sw_ucb,2,200,512,25,1.0,1.757152615265312,1028.0720716924495
22,sw_ucb,2,200,512,25,1.0,19.106519733285634,968.2456540949853
23,sw_ucb,2,200,512,25,1.0,14.952526861417244,1281.2949196855932
24,sw_ucb,2,200,512,25,1.0,13.169043791582908,1206.1831525289263
25,sw_ucb,2,200,512,25,1.0,11.608957042102249,1233.445186477598
26,sw_ucb,2,200,512,25,1.0,16.43087057553798,1192.4470037008048
27,sw_ucb,2,200,512,25,1.0,8.154949643210202,1295.9316712721834
28,sw_ucb,2,200,512,25,1.0,11.940489489976352,875.4371387185272
29,sw_ucb,2,200,512,25,1.0,8.109252899357331,1039.5918059992568
30,sw_ucb,2,200,512,25,1.0,-1.2737010586480917,940.0234992159602
31,sw_ucb,2,200,512,25,1.0,19.646954292545985,712.3900491379466
32,sw_ucb,2,200,512,25,1.0,10.294887131450597,724.2856551721034
33,sw_ucb,2,200,512,25,1.0,10.958068244486608,1117.5993970710142
34,sw_ucb,2,200,512,25,1.0,13.513803181189271,773.5128964012476
35,sw_ucb,2,200,512,25,1.0,11.625062498488399,1095.0572760495947
36,sw_ucb,2,200,512,25,1.0,16.973607898158626,1294.2244118752344
